source_id,tier,x_current_kpc,y_current_kpc,z_current_kpc,R_current_kpc,x_peri_kpc,y_peri_kpc,z_peri_kpc,R_peri_kpc,x_apo_kpc,y_apo_kpc,z_apo_kpc,R_apo_kpc,x_zmax_kpc,y_zmax_kpc,z_zmax_kpc,R_zmax_kpc,abs_zmax_kpc
4161659486910404736,C,-2.603091329103426,1.224105420283784,1.0176551502877802,2.876546288106899,0.00688448129221797,0.007336425129324198,-0.4021923243999481,0.010060776025056839,-0.9194381237030029,-2.8486289978027344,0.8612265586853027,2.9933347702026367,2.5070717334747314,-1.3161457777023315,1.076213002204895,2.831545114517212,1.076213002204895
5816984206839975168,B,-4.330506640217101,-2.5269240378894975,-1.1972154121350178,5.013844119458459,0.015612487681210041,-0.05875984579324722,0.5472304224967957,0.06079859659075737,-0.9175801873207092,-4.935146808624268,-1.188752293586731,5.019723892211914,4.302558898925781,0.8776981830596924,-2.09146785736084,4.39116907119751,2.09146785736084
3432536316782347392,C,-13.685337659332237,-0.5911614053749433,0.7728273891661205,13.698099819213686,0.046612150967121124,0.06754814833402634,-0.07731182873249054,0.0820697546005249,-2.307987928390503,13.561095237731934,-0.12664960324764252,13.756093978881836,-11.322649955749512,-1.1343318223953247,-6.667244911193848,11.379327774047852,6.667244911193848
4902531381123134464,A,-7.819657563580131,-0.516446946923247,-0.8793698190801936,7.836693298875636,0.004021589644253254,0.030027372762560844,0.25587764382362366,0.030295483767986298,-2.5143938064575195,7.42456579208374,-0.8827272653579712,7.838772296905518,5.9470953941345215,-1.1409143209457397,-3.9365577697753906,6.055545330047607,3.9365577697753906
4139276556887926400,C,-2.3686330661422144,0.6758211525662225,1.5915963033729854,2.4631599282787557,-0.00026312944828532636,-0.021689489483833313,-0.16930226981639862,0.021691085770726204,-2.0868947505950928,-2.695277452468872,0.305793821811676,3.4087607860565186,-2.4163520336151123,-0.21617385745048523,1.6251505613327026,2.4260025024414062,1.6251505613327026
4076649027478050688,C,-3.067326360900732,0.8583008844540625,-0.7614463320035557,3.1851485699306323,0.022158391773700714,0.03356170281767845,0.3655305802822113,0.04021669179201126,-2.1171774864196777,-2.386420965194702,-0.7547638416290283,3.1902108192443848,2.7085909843444824,0.7412706613540649,-1.2607780694961548,2.8081929683685303,1.2607780694961548
4469009098941937408,B,-5.708878224988295,1.3081887102499303,0.7339185136466061,5.856846275033252,0.03183356672525406,-0.030631572008132935,-0.30758723616600037,0.04417769983410835,5.737254619598389,-1.181746244430542,0.7363370656967163,5.857697010040283,-1.4894741773605347,4.140296459197998,2.909031629562378,4.40006685256958,2.909031629562378
4089437928231677568,C,-2.311372660830508,0.9420805033719376,-0.5352723375523537,2.4959886321993188,-0.01114065945148468,0.005217837635427713,0.24078044295310974,0.012302037328481674,-1.371280550956726,-2.092557907104492,-0.5274091958999634,2.5018410682678223,-1.9267945289611816,1.1350044012069702,-0.9048163294792175,2.2362406253814697,0.9048163294792175
6333764361329271808,B,-5.61606481255084,-0.4438029362530039,2.5089087784105337,5.633573024732926,-0.018265733495354652,-0.060692206025123596,-0.6469601392745972,0.06338123232126236,4.545965671539307,4.254604816436768,1.5647555589675903,6.226352691650391,-1.96660578250885,5.267389297485352,2.5262181758880615,5.622537612915039,2.5262181758880615
1772492325424795904,B,-7.459290810209704,2.041367416875515,-1.11222647700154,7.733576166429083,0.028813300654292107,-0.07028879225254059,0.3944684565067291,0.0759652629494667,-7.366923809051514,-2.370147228240967,-1.1021397113800049,7.738809108734131,-5.541409969329834,-2.8624887466430664,-3.697925329208374,6.237071990966797,3.697925329208374
4185203604269449984,A,-3.3275571075448305,1.994102225939985,-1.047757801633128,3.8793143713124,-0.00519987940788269,-0.004053492099046707,0.5032259225845337,0.006593143567442894,-1.3755640983581543,3.6323318481445312,-1.043839454650879,3.8840715885162354,-2.4571967124938965,2.5036354064941406,-1.5486968755722046,3.5079917907714844,1.5486968755722046
6108497003152436096,B,-5.073079190224192,-3.32395406284072,1.4817910668286212,6.065047657039561,0.02515678107738495,-0.07860560715198517,-0.6264434456825256,0.08253305405378342,-5.075494289398193,-3.3221027851104736,1.4820739030838013,6.066053867340088,-2.9864330291748047,4.5253400802612305,2.4929885864257812,5.421944618225098,2.4929885864257812
5516010937598299392,A,-8.912266930651928,-7.150082049257339,-0.8407517238950531,11.425943075050915,-0.022452188655734062,0.05090763047337532,0.0961204320192337,0.05563890561461449,-8.913200378417969,-7.149486541748047,-0.8380822539329529,11.426298141479492,8.538337707519531,3.6907973289489746,-5.554472923278809,9.301892280578613,5.554472923278809
6870071807985278720,B,-4.604987566159443,1.4144635848897824,-1.2496039406659394,4.817324746938111,-0.008554892614483833,-0.014873732812702656,0.5636923909187317,0.017158498987555504,-1.0008054971694946,4.724776268005371,-1.2332535982131958,4.829608917236328,3.9783124923706055,-1.6346162557601929,-1.9860986471176147,4.301039695739746,1.9860986471176147
1165218034631512576,C,-4.782349498104086,1.1305237236432217,3.7896285228430027,4.914158179356515,-0.017855320125818253,0.03558369353413582,0.016622968018054962,0.03981220722198486,-6.605312347412109,-2.4826340675354004,0.18076664209365845,7.056459903717041,-4.7787065505981445,1.1260321140289307,3.7916393280029297,4.909580707550049,3.7916393280029297
6132947118094648320,A,-5.730266200856124,-4.310534572652849,1.5881910957596452,7.170541055925248,0.01270632166415453,-0.02112574316561222,-0.6175283193588257,0.02465253882110119,-6.618982315063477,2.7809360027313232,1.577247977256775,7.179451942443848,-5.229193687438965,-3.57718563079834,3.016254425048828,6.3356709480285645,3.016254425048828
