source_id,J_R_catalogue,J_z_catalogue,J_phi_catalogue,J_R_timeavg,J_z_timeavg,J_phi_timeavg,J_R_fracdiff,J_z_fracdiff,J_phi_fracdiff
3572451065491937280,642.5842236365994,43.75232648478574,-45.203519242478485,604.9109770631203,91.94333822771004,-45.203518768095144,0.062278993111325266,0.5241381558669621,1.0494389694117434e-08
3799290794021416832,649.2506073006665,19.49749676740395,-89.5381371579596,601.5708255615806,72.79503368513775,-89.53813497423059,0.07925879998348608,0.7321589704630542,2.438881499825499e-08
3896383443190677376,642.1226990390061,20.247295831680546,-93.70330158778302,578.0235354259123,90.5500634348292,-93.70329516670583,0.1108936914927915,0.7763966687195868,6.852562843980405e-08
3965142811582238080,730.4739284879365,103.97336401179253,49.78733710705049,756.2432491043622,88.3863926605047,49.78733516786642,0.03407543888417512,0.17635035079616773,3.894934444912296e-08
3971035987748524672,714.7631248096928,28.124122780947545,4.50859006257445,656.2926370576002,97.28985621699516,4.5085903052984975,0.0890920977176236,0.7109244080059124,5.383590671311349e-08
4199936132366545536,514.2245100186404,6.306237939393642,5.458516848707157,446.023156616739,86.16209727515363,5.4585173224508345,0.15290989355627968,0.926809604932723,8.678980924503561e-08
4247141258918067584,544.7038878881635,5.116984997628955,-124.76206977972497,471.95008710744975,81.27099899991512,-124.76206638664753,0.15415571003835793,0.9370379955876473,2.7196386957119045e-08
4303687870634184960,568.0226382736939,0.5939278406563265,-143.69179925748426,496.48532225360367,72.03674944662923,-143.6918042609935,0.1440874741178132,0.9917552104277505,3.482111780831431e-08
4381736600433906048,544.2693546471172,16.659721466089294,31.026953949372693,484.1037790757838,88.60902654178044,31.02695340969507,0.12428239185861598,0.8119861811343341,1.7393832213444457e-08
4389105149407614080,414.23401936774286,42.28640317621774,43.77312807291525,394.37206645298306,74.54433007014947,43.77312862391961,0.0503634881988472,0.43273481515731127,1.2587730862718608e-08
4452364176521571840,574.5177007718844,27.841744642285743,2.4649872101297094,525.0335816134867,89.92919430765697,2.464987185085332,0.09424943640048215,0.6904037130919211,1.0160043585722476e-08
4537119583676485888,600.7388610444162,4.576845471384162,66.15908966902624,539.708584102027,69.03163058374673,66.15908655956294,0.11308005605271612,0.9336992993982419,4.699979200110512e-08
4575235425557773568,672.056778233618,3.365300387735657,-9.862570747648919,577.2739228041421,107.03310206467602,-9.862569954650986,0.16419043314664664,0.9685583214648666,8.040479670662194e-08
4635714784197377408,608.041376276541,28.487249770736494,-27.314548164064156,556.1732346745135,92.15201469302808,-27.314547403258416,0.09325896747329449,0.6908667719785431,2.785349978358326e-08
4642014676586497920,623.12434631344,63.12284969680173,-48.05306434232012,609.0985267025676,87.8020686935515,-48.05306347237277,0.023027177042773322,0.28107787622733205,1.81038894682186e-08
4657255866327694336,655.3561308165815,60.219088542461996,56.84457411395972,635.078919980984,90.49190444844085,56.84457248925405,0.03192864728718235,0.3345361785730485,2.858154444195e-08
4684098381060584832,631.4420927401228,2.725275356232297,-90.85316676332371,591.7313253903568,41.95772967881958,-90.85316513009104,0.06710945600787548,0.9350471205879373,1.7976618299922158e-08
4739193774857114368,630.8231108724627,123.43197945545676,60.84739471397957,675.3941183281197,89.1327174214078,60.84739251758057,0.06599259046849368,0.38481113362545133,3.609684662313145e-08
4750641958644697984,665.7443520197332,1.015991536024254,-63.995388806662994,585.0830512640221,83.69351746905407,-63.995384342890276,0.13786299326471568,0.9878605707258041,6.975147917932334e-08
4753476499621202560,666.8208375433007,46.37917358752954,74.75186539848409,630.0344420670077,91.73600734709352,74.75186285215324,0.0583879118665398,0.49442781598234686,3.4063777815737315e-08
4796586598199456000,805.9620950146775,62.44980269723957,25.335227026914886,787.4735630509384,91.12494778754294,25.335226428667664,0.023478289089614992,0.3146794131192177,2.3613257379479353e-08
4948654828757666432,702.7112000460478,5.956967175738127,12.223385861412797,622.1240264025176,92.85989762886277,12.223384853691291,0.12953554311273266,0.9358499489247059,8.244209916508006e-08
5190928676886233216,611.3694275060013,7.902529113140603,-63.56363245296793,571.6563371092134,50.97344891757939,-63.56363152258282,0.06947021806425084,0.8449677374996059,1.463706667894014e-08
5193945771151835904,588.2332118702483,7.747750036712957,132.61809480161182,568.3309359529372,26.339328279756728,132.6180902935536,0.03501881502181526,0.7058486095612566,3.399278496172305e-08
5241331148942594944,663.419767029175,0.5928500120116198,-43.13256842293832,598.2636294583388,66.64874616161325,-43.13256821780863,0.10890873916207787,0.9911048587384668,4.755795815878276e-09
5343549377698526720,570.5499475952124,3.468520156557256,103.47398695342201,505.3619559355337,70.68440202649955,103.47398046918306,0.12899267721687072,0.9509294829252865,6.266540556956034e-08
5363539426785394816,744.8201122937056,22.17957791176071,27.256531235407845,677.9804164137142,97.9448758508372,27.256530016821124,0.09858646984753724,0.7735504004769116,4.470806520696735e-08
5365282015283382272,667.1325420689969,8.276846283579943,-157.10486783102687,662.7000535932586,11.312090536424096,-157.10486901887245,0.0066885289230092584,0.2683185962020805,7.56084512905549e-09
5376610455375993216,640.4656184193791,29.702774547822493,91.49161642423509,583.9927242628609,93.13929136996418,91.49161219096924,0.09670136597643507,0.6810929725690277,4.6269442124982e-08
5383288064367539968,683.8296485470513,31.014833068281312,-4.184011348922713,632.9502160218558,91.31860862711639,-4.184011574609413,0.080384572494464,0.66036678028106,5.394026675467949e-08
5427954178063913344,716.7603089819655,5.310175268658034,106.20785848871363,696.2448539571155,25.215200815006217,106.20785373839833,0.02946586234461937,0.7894057910695754,4.4726591596063834e-08
5438787906644840192,824.2974821809196,31.818712019233534,-96.05996086688478,763.9178795026448,96.1408900598737,-96.05995534654377,0.07903938930920873,0.6690408004396695,5.746766158420731e-08
5459274728848445440,771.3098356672164,28.896151066371317,-22.262344591052525,713.1071694814252,96.03623107707237,-22.2623427629506,0.08161839997782716,0.6991119836514496,8.211633183909628e-08
5494481537843688192,716.4070817369131,56.09664587970305,91.42515433378476,689.6318793136463,89.72501086936587,91.42514902144048,0.038825354839910745,0.37479365746328713,5.8105940676254414e-08
5499247057459764608,819.7571784035748,69.87006374063347,-16.466013474604683,810.4284918651957,89.1619123063895,-16.466011630753037,0.011510807717173391,0.21636871694118587,1.119792507704206e-07
5516010937598299392,976.9292227732219,10.410988579377333,-29.287289683253597,890.5499048396317,96.99988199686175,-29.28728740703821,0.09699548275079001,0.8926700902614071,7.772025299604015e-08
5565366983768870144,1025.8876447706464,36.30064546272178,-56.311649567932555,970.3157656670713,93.65004783435344,-56.31164243802658,0.057271953182550385,0.612379851349038,1.26615130821569e-07
5576846709795882368,906.466578814264,25.874285281794464,36.67612583177894,840.9557527357573,96.11933818181993,36.67612389316893,0.07790044347207332,0.730810825675365,5.285754889808812e-08
5661244569508760064,675.5123388805285,5.004960807242621,44.65996841091066,655.931876392175,26.959591538506388,44.65996775213665,0.02985136596204477,0.8143532404749517,1.47508840505409e-08
5734715925043634560,875.4546330158412,17.834568354932063,-9.650098520211687,800.4292453692652,99.7059055004761,-9.650097913872484,0.09373144232375491,0.8211282645154163,6.28324404848724e-08
5763141294214631296,726.6307287909921,8.259209040721158,-45.83664684424063,699.4802209477468,37.25876772727423,-45.83664200458219,0.03881526171884917,0.7783284433565623,1.0558492579326762e-07
5816763754765392384,668.40774045103,0.027283582796077413,38.81032822017146,616.4158050549411,51.28776292235882,38.81032576288054,0.08434555858192977,0.9994680293847602,6.331539035305843e-08
5912386837915305984,530.65852222179,6.652662925727835,-71.83385878445641,498.9926333807633,41.5753501872154,-71.8338571245825,0.06345963191176729,0.8399854025096449,2.3107125010128472e-08
5935007434253166464,586.3034828982236,0.08484072990038372,-124.28978138636018,571.5599046669291,14.265607391755672,-124.28977537208088,0.025795333281620127,0.9940527782960427,4.838917179831676e-08
6028715576145221504,487.9291098196102,2.290269492065684,-55.18858422375577,405.8787802972009,96.23351852991559,-55.188585401362204,0.2021547651797138,0.9762009170291979,2.1337862293661857e-08
6129404113682680192,634.3691237815146,3.819714299242987,77.45339037061417,598.2232144606708,42.276648959517935,77.45338843591261,0.06042211075581762,0.9096495490240827,2.497891437856798e-08
6219455181136976128,610.0902341380098,7.27553869618125,-35.558171241913094,549.1606409173528,74.24379432529666,-35.558170616578714,0.11095040081327816,0.9020047565954978,1.7586235989933584e-08
6255928039117679872,563.9949525560554,7.394660336277206,-125.21734149663313,519.5185059779648,52.85479156386156,-125.21733634303033,0.08561089945076393,0.8600947971322025,4.1157262645368246e-08
6352017560021254912,521.2760260692024,54.35845881694237,89.8171680068155,499.94131375662914,84.8131688201818,89.81716542241284,0.042674433429518495,0.35907996867572,2.877403949514694e-08
6463700350533317120,629.0894772208245,4.642691492252264,-56.85626843455538,555.0561034035644,82.36997116750533,-56.85626597455773,0.13337998332653714,0.9436361160936791,4.326695766116088e-08
6659588861102367488,602.8565409282131,4.487024581318214,-44.59314481286001,529.5003608469773,83.87175923765605,-44.593140482182626,0.13853848931074736,0.9465013656312617,9.711532621101357e-08
6695816940306321536,454.695654122345,39.16869115431065,90.45565087861965,423.0223823053136,81.06607083068958,90.4556500425214,0.0748737493378575,0.5168300282356554,9.243184384537001e-09
6804324036296102528,577.5642890691582,26.258690535216658,3.026085395235404,526.0335244489971,90.16620416268928,3.026085530939129,0.09796098960448936,0.7087745815734086,4.4844642794920013e-08
