source_id,tier,wp5_group,barred_R_peri_kpc,static_R_peri_kpc,barred_ftlyap_norm,barred_ftlyap_tchaos_periods
4739193774857114368,A,tierA_control,0.06939350813627243,0.13790957629680634,0.218795086829156,18.924210226990557
4750641958644697984,A,tierA_control,0.14620362222194672,0.13214679062366486,0.5344336029091189,0.0
4753476499621202560,A,tierA_control,0.11135821789503098,0.16915734112262726,0.5351762083810858,0.0
4796196821328354048,B,static_bridger,0.04669288545846939,0.042529527097940445,1.4171317954698535,8.211571347745858
4796586598199456000,A,tierA_control,0.05693254992365837,0.05963638052344322,0.1553532450713553,13.763822473503746
4823853627575696768,B,static_bridger,0.006587142124772072,0.06669086217880249,0.4840645691513296,9.3569171897487
4948654828757666432,A,tierA_control,0.05911407619714737,0.02436431124806404,0.27593182027769897,13.044254865339028
5190928676886233216,A,tierA_control,0.08567959070205688,0.14159321784973145,0.5178565525868856,5.717812808642234
5193945771151835904,A,tierA_control,0.07427650690078735,0.2750360071659088,0.4110594659958502,17.85114642456208
5241331148942594944,A,tierA_control,0.10141855478286743,0.08691652864217758,0.8867790271166908,13.231352676142698
5343549377698526720,A,tierA_control,0.06186060979962349,0.22375911474227905,0.32270318949377247,0.0
5363539426785394816,A,tierA_control,0.020204607397317886,0.0620555616915226,0.22730650362554375,3.5824735703768065
5365282015283382272,A,tierA_control,0.13137979805469513,0.3217419683933258,0.8115070077946999,0.0
5376610455375993216,A,tierA_control,0.06077587977051735,0.20364134013652802,0.40702832563410907,6.894158887774066
5383288064367539968,A,tierA_control,0.04928361624479294,0.027649197727441788,1.1160267821675667,8.416528746501621
5427954178063913344,A,tierA_control,0.07552073895931244,0.20842328667640686,0.656308486691723,5.001423299037845
5438787906644840192,A,tierA_control,0.019841497763991356,0.2171950340270996,0.5031277143764484,14.993544065330482
5459274728848445440,A,tierA_control,0.059155918657779694,0.04808632656931877,0.724287645168631,18.792595760113436
5494481537843688192,A,tierA_control,0.055613450706005096,0.20457607507705688,0.17174527259485223,0.0
5499247057459764608,A,tierA_control,0.07239077985286713,0.05061439052224159,0.13033800231327627,12.716461447033966
5516010937598299392,A,tierA_control,0.05340441316366196,0.06412169337272644,0.7946598324371513,0.0
5565366983768870144,A,tierA_control,0.14888142049312592,0.11811158061027527,0.11188227373714231,0.0
5576846709795882368,A,tierA_control,0.004721308592706919,0.10886304080486298,0.27248653584797844,1.9945076850489878
5605836330306291968,B,sgrA_table15,0.04747364670038223,0.015345986001193523,0.5357496744334588,9.972310619685084
5661244569508760064,A,tierA_control,0.042772747576236725,0.08880991488695145,0.6083560031940486,4.908905195944084
5734715925043634560,A,tierA_control,0.0046461340971291065,0.02248590625822544,0.2434926988310636,0.0
5763141294214631296,A,tierA_control,0.03128786385059357,0.09224796295166016,0.665521770832126,5.0972586668155495
5816763754765392384,A,tierA_control,0.107668437063694,0.07531382143497467,0.6938267017530896,0.0
5890592662052286208,C,sgrA_table15,0.014695122838020325,0.14969682693481445,0.33884834116817175,3.578817435181258
5912386837915305984,A,tierA_control,0.1592651903629303,0.14542408287525177,0.7613232165102753,2.2384032650451937
5935007434253166464,A,tierA_control,0.22629959881305695,0.25390592217445374,0.4374323174568017,0.0
6028715576145221504,A,tierA_control,0.03581709414720535,0.12096265703439713,0.23539740755431457,0.0
6129404113682680192,A,tierA_control,0.12546466290950775,0.16567891836166382,0.2540556272702013,0.0
6219455181136976128,A,tierA_control,0.06286907941102982,0.09648831188678741,0.47612662721758825,0.0
