source_id,R_peri_kpc_4gyr,R_peri_kpc_8gyr,R_peri_kpc_delta_8minus4,R_peri_kpc_abs_delta,R_apo_kpc_4gyr,R_apo_kpc_8gyr,R_apo_kpc_delta_8minus4,R_apo_kpc_abs_delta,z_max_kpc_4gyr,z_max_kpc_8gyr,z_max_kpc_delta_8minus4,z_max_kpc_abs_delta
3100026206493299968,0.06615236083329887,0.0732813365290931,0.007128975695794237,0.007128975695794237,8.461748123168945,8.4576820429748,-0.004066080194144561,0.004066080194144561,4.544053077697754,4.426053047180176,-0.11800003051757812,0.11800003051757812
3168941121415464704,0.06935325977703669,0.07624710947803669,0.006893849701000002,0.006893849701000002,9.10157299041748,9.101690730146498,0.00011773972901707452,0.00011773972901707452,4.73321533203125,4.840328693389893,0.10711336135864258,0.10711336135864258
3203188743957945344,0.23312015974347758,0.23626279124241964,0.003142631498942061,0.003142631498942061,10.07821273803711,10.078830096082308,0.0006173580451989125,0.0006173580451989125,4.681197166442871,4.689229965209961,0.008032798767089844,0.008032798767089844
3490408561547267840,0.13632002527100673,0.13880831424470264,0.002488288973695907,0.002488288973695907,8.042316436767578,8.07645131262283,0.03413487585525132,0.03413487585525132,4.204551696777344,4.19868278503418,-0.0058689117431640625,0.0058689117431640625
3506183087368009216,0.07370869880029259,0.07771273153822195,0.004004032737929361,0.004004032737929361,8.09622859954834,8.09375946261382,-0.002469136934520222,0.002469136934520222,3.9722275733947754,4.33282995223999,0.36060237884521484,0.36060237884521484
3535960301790560896,0.08277187573466252,0.08294347682471719,0.0001716010900546655,0.0001716010900546655,8.334362030029297,8.332707724133453,-0.0016543058958440326,0.0016543058958440326,3.8991165161132812,3.894428253173828,-0.004688262939453125,0.004688262939453125
3645405616203675520,0.1921238095261699,0.2072077905883537,0.01508398106218381,0.01508398106218381,7.88541316986084,7.872501125251156,-0.012912044609683981,0.012912044609683981,3.9226882457733154,4.081988334655762,0.1593000888824463,0.1593000888824463
3665969030558887936,0.008200644910992209,0.00869076853100313,0.0004901236200109214,0.0004901236200109214,7.046994686126709,7.048590529940079,0.0015958438133703012,0.0015958438133703012,2.8504092693328857,2.8498740196228027,-0.0005352497100830078,0.0005352497100830078
3682235927134907392,0.03668451636246168,0.047472313709685576,0.010787797347223897,0.010787797347223897,7.915981769561768,7.9174475662439665,0.0014657966821989277,0.0014657966821989277,3.9375956058502197,3.9531147480010986,0.015519142150878906,0.015519142150878906
3799290794021416832,0.12461701329237228,0.1386592482720225,0.014042234979650223,0.014042234979650223,8.408364295959473,8.35047832643786,-0.05788596952161207,0.05788596952161207,4.354786396026611,4.4952073097229,0.14042091369628906,0.14042091369628906
3959344880610523648,0.14632539921231014,0.14653280960462983,0.0002074103923196957,0.0002074103923196957,8.2078218460083,8.20060465602379,-0.007217189984510597,0.007217189984510597,3.5174784660339355,3.516977548599243,-0.0005009174346923828,0.0005009174346923828
4185203604269449984,0.020300274950789943,0.02055794512536133,0.00025767017457138663,0.00025767017457138663,3.8861818313598633,3.8859062996609177,-0.0002755316989455636,0.0002755316989455636,1.552046298980713,1.5508910417556763,-0.001155257225036621,0.001155257225036621
4199936132366545536,0.04842408734231191,0.051775881211285575,0.0033517938689736626,0.0033517938689736626,6.221488952636719,6.281065904326664,0.05957695168994537,0.05957695168994537,3.4607932567596436,3.457429885864258,-0.003363370895385742,0.003363370895385742
4247141258918067584,0.21365296445590773,0.22381131350724956,0.01015834905134183,0.01015834905134183,7.23762845993042,7.239705512649139,0.0020770527187190524,0.0020770527187190524,3.766566276550293,3.635629415512085,-0.130936861038208,0.130936861038208
4381736600433906048,0.10083562091972134,0.10459429312876423,0.003758672209042885,0.003758672209042885,6.913991928100586,6.905920069918337,-0.008071858182248981,0.008071858182248981,3.6288857460021973,3.7798938751220703,0.15100812911987305,0.15100812911987305
4439908908802668800,0.010641026168717045,0.012074094346466197,0.0014330681777491514,0.0014330681777491514,7.117149829864502,7.117851404692942,0.0007015748284402434,0.0007015748284402434,3.649451494216919,3.641732931137085,-0.007718563079833984,0.007718563079833984
4452364176521571840,0.0524166810904834,0.05395252296035528,0.001535841869871879,0.001535841869871879,6.974292278289795,6.970247802091989,-0.004044476197806013,0.004044476197806013,3.339392900466919,3.3425981998443604,0.0032052993774414062,0.0032052993774414062
