source_id,adopted_P,adopted_tier,P_independent,P_copula,delta_P,tier_independent,tier_copula
3464051932096488576,0.6114,C,0.601,0.618,0.017000000000000015,C,C
3467628128025640448,0.3724,X,0.388,0.3735,-0.014500000000000013,subC,subC
3474574155294597120,0.4205,D,0.4315,0.4075,-0.02400000000000002,subC,subC
3477103341277629312,0.3754,X,0.3715,0.3575,-0.014000000000000012,subC,subC
3478729965651844608,0.854,B,0.855,0.8515,-0.0034999999999999476,B,B
3479905068702776576,0.3333,X,0.323,0.3445,0.021499999999999964,subC,subC
3479995812771776128,0.892,B,0.9185,0.9225,0.0040000000000000036,B,B
3480331954092290304,0.4534,D,0.466,0.435,-0.031000000000000028,subC,subC
3484273256601075968,0.774,C,0.771,0.773,0.0020000000000000018,C,C
3490408561547267840,1.0,A,1.0,1.0,0.0,A,A
3503644796055778304,0.5291,C,0.5445,0.5195,-0.025000000000000022,C,C
3503728698241587200,0.4995,D,0.5015,0.5025,0.0010000000000000009,C,C
3506183087368009216,0.982,A,0.9865,0.9855,-0.0010000000000000009,A,A
3509673418310922752,1.0,A,0.9995,0.997,-0.0025000000000000577,A,A
3509778146793589888,0.712,C,0.731,0.7345,0.0035000000000000586,C,C
3511377833132795904,0.722,C,0.7495,0.743,-0.006500000000000061,C,C
3514629157735562240,0.4408,D,0.441,0.443,0.0020000000000000018,subC,subC
3514766287451317632,0.5664,C,0.571,0.582,0.01100000000000001,C,C
3527216573008812544,0.862,B,0.8775,0.875,-0.0024999999999999467,B,B
3529967585461145088,0.788,C,0.7985,0.7975,-0.0010000000000000009,C,C
3532242681178907392,0.542,C,0.5415,0.5305,-0.01100000000000001,C,C
3535503660868082688,0.7236,C,0.728,0.7095,-0.01849999999999996,C,C
3535960301790560896,0.998,A,0.999,0.9985,-0.0004999999999999449,A,A
3537563870779942144,0.6602,C,0.646,0.6695,0.023499999999999965,C,C
3541311246925793024,0.3346,X,0.3325,0.332,-0.0005000000000000004,subC,subC
3543828956755196928,0.74,C,0.7445,0.7375,-0.007000000000000006,C,C
3544991552862159104,0.762,C,0.7425,0.734,-0.008500000000000063,C,C
3548968520779206400,0.5906,C,0.613,0.6145,0.0015000000000000568,C,C
3550673554076523648,0.742,C,0.7455,0.7665,0.020999999999999908,C,C
3550980661418563328,0.6415,C,0.6305,0.6425,0.01200000000000001,C,C
3551540072318111616,0.6756,C,0.691,0.6905,-0.0004999999999999449,C,C
3560930657534353152,0.374,X,0.3675,0.375,0.007500000000000007,subC,subC
3566782705092606208,1.0,A,1.0,1.0,0.0,A,A
3566916604993796096,0.828,C,0.8505,0.8525,0.0020000000000000018,B,B
3570171399929473536,0.6996,C,0.6955,0.7155,0.020000000000000018,C,C
3572451065491937280,1.0,A,1.0,1.0,0.0,A,A
3581144216737515648,0.612,C,0.624,0.6195,-0.0044999999999999485,C,C
3582334231916457728,0.852,B,0.826,0.843,0.017000000000000015,C,B
3583275654387487488,0.7,C,0.6975,0.6925,-0.0050000000000000044,C,C
3589608291607507968,0.864,B,0.8625,0.86,-0.0025000000000000577,B,B
3592116930465396480,0.4463,X,0.445,0.4455,0.0005000000000000004,subC,subC
3594763729832525696,0.551,C,0.572,0.549,-0.02299999999999991,C,C
3599164525122126720,0.7026,C,0.719,0.705,-0.014000000000000012,C,C
3603288758877451520,0.3676,D,0.343,0.346,0.002999999999999947,subC,subC
3607697903584145024,0.844,B,0.798,0.822,0.02399999999999991,C,C
3613069705080681216,0.4531,D,0.445,0.469,0.023999999999999966,subC,subC
3614617954891437824,0.736,C,0.7095,0.733,0.023499999999999965,C,C
3616009593014839040,0.3779,X,0.38,0.366,-0.014000000000000012,subC,subC
3616374768314192384,0.81,C,0.8075,0.7915,-0.016000000000000014,C,C
3616642190157968256,0.754,C,0.7715,0.7855,0.014000000000000012,C,C
3617059489180390144,0.876,B,0.873,0.8715,-0.0014999999999999458,B,B
3624354473952971008,0.71,C,0.729,0.7335,0.0045000000000000595,C,C
3627807868176902912,0.337,X,0.3365,0.3305,-0.006000000000000005,subC,subC
3628350374086043264,0.3144,X,0.3175,0.306,-0.01150000000000001,subC,subC
3633321094356546560,0.71,C,0.7615,0.768,0.006500000000000061,C,C
3636519127004964224,0.5122,C,0.515,0.5115,-0.0035000000000000586,C,C
3641934737167858432,0.73,C,0.7265,0.7425,0.016000000000000014,C,C
3643987486721530240,0.3,X,0.301,0.301,0.0,subC,subC
3645405616203675520,1.0,A,1.0,0.9995,-0.0004999999999999449,A,A
3646290899157821184,0.82,C,0.808,0.8085,0.0004999999999999449,C,C
3652348138779598464,0.6154,C,0.601,0.626,0.025000000000000022,C,C
3660200099206272896,0.916,B,0.914,0.9145,0.0004999999999999449,B,B
3665969030558887936,0.956,A,0.963,0.96,-0.0030000000000000027,A,A
3667122693134296064,0.3883,X,0.3865,0.395,0.008500000000000008,subC,subC
3673477423666158080,0.89,B,0.878,0.8885,0.010499999999999954,B,B
3673934751783878656,0.39,X,0.373,0.3895,0.016500000000000015,subC,subC
3675936378342820224,0.3915,X,0.3885,0.3735,-0.015000000000000013,subC,subC
3681811580070393344,0.928,B,0.924,0.9285,0.0044999999999999485,B,B
3682235927134907392,0.97,A,0.974,0.9775,0.0035000000000000586,A,A
3685921348377044480,0.3644,X,0.387,0.3825,-0.004500000000000004,subC,subC
3685999452357405184,0.812,C,0.784,0.7745,-0.009500000000000064,C,C
3690030571222530048,0.3564,X,0.3715,0.3595,-0.01200000000000001,subC,subC
3693413424904609792,0.4171,X,0.409,0.4125,0.003500000000000003,subC,subC
3700542864457537024,0.5852,C,0.5705,0.5805,0.010000000000000009,C,C
3702510852831748864,0.894,B,0.9135,0.91,-0.0034999999999999476,B,B
3713768958546479488,0.5505,C,0.5435,0.533,-0.010499999999999954,C,C
3716606385741260544,0.4261,X,0.446,0.4275,-0.018500000000000016,subC,subC
3717587768588383232,0.4411,X,0.4485,0.4315,-0.017000000000000015,subC,subC
3717937207127536768,0.5654,C,0.58,0.589,0.009000000000000008,C,C
3727571707830124544,0.6148,C,0.591,0.6125,0.021500000000000075,C,C
3733653282738276224,0.5073,C,0.508,0.497,-0.01100000000000001,C,subC
3738499345877271808,0.994,A,0.993,0.9935,0.000500000000000056,A,A
3741230464041270400,0.53,C,0.5145,0.544,0.02950000000000008,C,C
3742322828843521408,0.3567,X,0.3525,0.3465,-0.006000000000000005,subC,subC
3743280537831475584,0.778,C,0.821,0.823,0.0020000000000000018,C,C
3753960506588520192,0.4828,X,0.478,0.4745,-0.003500000000000003,subC,subC
3755277790237911552,0.73,C,0.7035,0.715,0.011499999999999955,C,C
3760901822278397952,0.5326,C,0.553,0.538,-0.015000000000000013,C,C
3764785920118422272,0.6584,C,0.67,0.6815,0.011499999999999955,C,C
3767827856475598720,0.4596,X,0.4685,0.465,-0.003500000000000003,subC,subC
3775655554631524224,0.744,C,0.745,0.7375,-0.007499999999999951,C,C
3778218237062285952,0.878,B,0.8775,0.8815,0.0040000000000000036,B,B
3780052398551666304,0.6688,C,0.667,0.6775,0.010499999999999954,C,C
3789767305337683072,0.4312,D,0.433,0.4265,-0.006500000000000006,subC,subC
3799290794021416832,1.0,A,0.998,0.997,-0.0010000000000000009,A,A
3801125118718473600,0.3014,X,0.2945,0.2975,0.0030000000000000027,subC,subC
3802309331396474752,0.5929,C,0.607,0.6135,0.006500000000000061,C,C
3813672023859859840,0.4344,X,0.436,0.4215,-0.014500000000000013,subC,subC
3820719244854300672,0.814,C,0.7765,0.792,0.01550000000000007,C,C
3820896193211979648,0.924,B,0.9085,0.913,0.0045000000000000595,B,B
3824738543969555840,0.3446,D,0.3535,0.3405,-0.012999999999999956,subC,subC
3834195267385561216,0.608,C,0.621,0.6015,-0.019499999999999962,C,C
3841663910571463040,0.3831,X,0.357,0.3775,0.020500000000000018,subC,subC
3842490227919343872,0.6684,C,0.662,0.6715,0.009499999999999953,C,C
3844767866256270336,0.6462,C,0.65,0.6405,-0.009500000000000064,C,C
3851333015825753856,0.5589,C,0.5435,0.5605,0.017000000000000015,C,C
3861835615318311296,0.4775,X,0.4955,0.472,-0.02350000000000002,subC,subC
3863492446197960576,0.3862,D,0.3995,0.397,-0.0025000000000000022,subC,subC
3868511785498219520,0.4572,D,0.4565,0.4625,0.006000000000000005,subC,subC
3876818011730390656,0.928,B,0.937,0.9295,-0.007500000000000062,B,B
3880533983074940032,0.4012,X,0.4065,0.401,-0.005499999999999949,subC,subC
3880615583159005440,0.3318,X,0.3255,0.359,0.033499999999999974,subC,subC
3881074049443101056,0.734,C,0.713,0.714,0.0010000000000000009,C,C
3883467166565397120,0.4112,D,0.433,0.43,-0.0030000000000000027,subC,subC
3885198454997734272,0.894,B,0.881,0.8715,-0.009499999999999953,B,B
3891790164646235392,0.896,B,0.8725,0.8805,0.007999999999999896,B,B
3896383443190677376,0.996,A,0.9975,0.997,-0.000500000000000056,A,A
3900250288146056064,0.3586,X,0.3435,0.3635,0.019999999999999962,subC,subC
3906248845630232576,0.5004,C,0.505,0.5045,-0.000500000000000056,C,C
3909623487333739648,0.4261,X,0.395,0.4175,0.022499999999999964,subC,subC
3911302510308752000,0.5505,C,0.554,0.544,-0.010000000000000009,C,C
3914509682647783168,0.826,C,0.8385,0.8305,-0.008000000000000007,C,C
3919340112106726784,0.5072,C,0.5115,0.51,-0.0014999999999999458,C,C
3923549244480293248,0.591,C,0.5945,0.6015,0.007000000000000006,C,C
3941203316709878656,0.4461,X,0.443,0.4225,-0.020500000000000018,subC,subC
3944549989586505600,0.4205,X,0.4125,0.4105,-0.0020000000000000018,subC,subC
3945215125401978240,0.5878,C,0.573,0.5825,0.009500000000000064,C,C
3959344880610523648,0.974,A,0.967,0.9665,-0.0004999999999999449,A,A
3960170579483242496,0.712,C,0.716,0.7045,-0.011499999999999955,C,C
3965142811582238080,0.944,B,0.937,0.9355,-0.0015000000000000568,B,B
3971035987748524672,0.966,A,0.9665,0.962,-0.0045000000000000595,A,A
3971465931154563840,0.6944,C,0.7085,0.695,-0.013500000000000068,C,C
3988065567436493440,0.424,X,0.3965,0.4185,0.021999999999999964,subC,subC
3990350245224515584,0.736,C,0.729,0.7415,0.012500000000000067,C,C
3992121768910622464,0.852,B,0.866,0.874,0.008000000000000007,B,B
3998063289229163520,0.3767,X,0.3535,0.371,0.017500000000000016,subC,subC
4001466724394139136,0.77,C,0.7825,0.779,-0.0034999999999999476,C,C
4002253321884379776,0.3078,X,0.3055,0.308,0.0025000000000000022,subC,subC
4003000817992553856,0.818,C,0.794,0.786,-0.008000000000000007,C,C
4003628914010380416,0.4898,D,0.472,0.479,0.007000000000000006,subC,subC
4005538628268429952,0.6232,C,0.602,0.6185,0.01650000000000007,C,C
4012613401477855616,0.3,X,0.313,0.314,0.0010000000000000009,subC,subC
4019415873759906816,0.3304,X,0.317,0.3125,-0.004500000000000004,subC,subC
4019481496564816384,0.726,C,0.7425,0.735,-0.007500000000000062,C,C
4033970865091424000,0.738,C,0.714,0.719,0.0050000000000000044,C,C
4035266772693452544,0.4332,D,0.422,0.447,0.025000000000000022,subC,subC
4035303571969666048,0.4554,D,0.45,0.43,-0.020000000000000018,subC,subC
4035361124533874688,0.5794,C,0.568,0.577,0.009000000000000008,C,C
4035414042882665984,0.5212,C,0.5185,0.513,-0.005499999999999949,C,C
4035475306301864832,0.79,C,0.804,0.8035,-0.000500000000000056,C,C
4035478776635123840,0.4238,D,0.405,0.4105,0.005499999999999949,subC,subC
4035508429095235456,0.3036,D,0.309,0.2885,-0.020500000000000018,subC,subC
4035598760859127808,0.3272,D,0.3255,0.315,-0.01050000000000001,subC,subC
4035619617214950016,0.4714,D,0.4705,0.44,-0.03049999999999997,subC,subC
4035695891465993472,0.5328,C,0.5155,0.5215,0.006000000000000005,C,C
4035745580019009024,0.4278,D,0.4165,0.393,-0.023499999999999965,subC,subC
4035760182909022336,0.3332,D,0.344,0.3295,-0.014499999999999957,subC,subC
4035846185317780736,0.4956,D,0.4865,0.4755,-0.01100000000000001,subC,subC
4035934146247714048,0.3,X,0.323,0.336,0.013000000000000012,subC,subC
4035940086125134720,0.3184,D,0.3335,0.309,-0.024500000000000022,subC,subC
4035995439663289344,0.5862,C,0.5915,0.598,0.00649999999999995,C,C
4036007091977553024,0.317,X,0.306,0.287,-0.019000000000000017,subC,subC
4036193768463500032,0.728,C,0.742,0.726,-0.016000000000000014,C,C
4036193837182981120,0.5988,C,0.604,0.6075,0.0035000000000000586,C,C
4036242250048514048,0.3774,D,0.3865,0.3645,-0.02200000000000002,subC,subC
4036307121241060480,0.5296,C,0.553,0.5505,-0.0025000000000000577,C,C
4036336430101629568,0.5434,C,0.559,0.5445,-0.014500000000000068,C,C
4036383464186708096,0.3787,D,0.3875,0.3795,-0.008000000000000007,subC,subC
4036388622532999040,0.594,C,0.5835,0.573,-0.010500000000000065,C,C
4036482729476142720,0.3204,D,0.356,0.324,-0.03199999999999997,subC,subC
4036507232355905792,0.478,D,0.4745,0.4725,-0.0020000000000000018,subC,subC
4036524545273913728,0.352,X,0.353,0.346,-0.007000000000000006,subC,subC
4036547364535270272,0.3226,X,0.314,0.353,0.03899999999999998,subC,subC
4036601511084827776,0.44,D,0.4435,0.4355,-0.008000000000000007,subC,subC
4036612712360790656,0.4882,D,0.485,0.498,0.013000000000000012,subC,subC
4036707613961480576,0.4404,D,0.429,0.423,-0.006000000000000005,subC,subC
4036710916847561984,0.535,C,0.541,0.548,0.007000000000000006,C,C
4036820313900527232,0.4786,D,0.475,0.508,0.03300000000000003,subC,C
4036902747324710528,0.5104,C,0.5235,0.4855,-0.03799999999999998,C,subC
4036975658685993600,0.3476,D,0.3645,0.349,-0.015500000000000014,subC,subC
4037200641849255168,0.575,C,0.5705,0.5695,-0.0010000000000000009,C,C
4037243557162442496,0.3688,X,0.354,0.361,0.007000000000000006,subC,subC
4037272870442270464,0.6202,C,0.63,0.6405,0.010499999999999954,C,C
4037479986524656256,0.6154,C,0.6245,0.6235,-0.0010000000000000009,C,C
4037518542500786560,0.4395,X,0.436,0.4475,0.01150000000000001,subC,subC
4037534859057521408,0.5552,C,0.584,0.585,0.0010000000000000009,C,C
4037728338714255744,0.58,C,0.545,0.561,0.016000000000000014,C,C
4037870897262597888,0.4807,D,0.482,0.483,0.0010000000000000009,subC,subC
4037928449820979072,0.6822,C,0.687,0.6865,-0.000500000000000056,C,C
4037945870210062848,0.667,C,0.686,0.6645,-0.021500000000000075,C,C
4037957041507296896,0.336,X,0.3245,0.3455,0.020999999999999963,subC,subC
4037968135321387776,0.354,X,0.342,0.3455,0.0034999999999999476,subC,subC
4038011806551013376,0.501,C,0.4945,0.523,0.028500000000000025,subC,C
4038017926970566528,0.5848,C,0.5875,0.5855,-0.0020000000000000018,C,C
4038020740082070400,0.6678,C,0.678,0.677,-0.0010000000000000009,C,C
4038063281786427520,0.597,C,0.585,0.5825,-0.0024999999999999467,C,C
4038077128762209024,0.3906,D,0.373,0.3745,0.0015000000000000013,subC,subC
4038097469727508096,0.4002,X,0.4165,0.403,-0.013499999999999956,subC,subC
4038124991881331072,0.4474,D,0.456,0.4515,-0.004500000000000004,subC,subC
4038134608255855488,0.3989,X,0.403,0.3825,-0.020500000000000018,subC,subC
4038162336559669248,0.6656,C,0.6805,0.658,-0.022499999999999964,C,C
4038164505584715264,0.5102,C,0.5255,0.511,-0.014499999999999957,C,C
4038216285702007296,0.6626,C,0.678,0.6775,-0.000500000000000056,C,C
4038271226927734912,0.736,C,0.715,0.689,-0.026000000000000023,C,C
4038291666616734336,0.732,C,0.7245,0.733,0.008499999999999952,C,C
4038349189189906304,0.3244,D,0.3255,0.334,0.008500000000000008,subC,subC
4038402137556799488,0.4772,D,0.4875,0.481,-0.006500000000000006,subC,subC
4038442437150840576,0.366,X,0.364,0.379,0.015000000000000013,subC,subC
4038484944515817088,0.3078,X,0.3,0.2755,-0.024499999999999966,subC,subC
4038533769713922944,0.5292,C,0.5505,0.5225,-0.028000000000000025,C,C
4038546654616408576,0.3734,X,0.3715,0.35,-0.02150000000000002,subC,subC
4038566583266625536,0.3454,X,0.3405,0.3515,0.010999999999999954,subC,subC
4038587297809081216,0.3068,D,0.291,0.3045,0.013500000000000012,subC,subC
4038593516916594304,0.426,X,0.427,0.425,-0.0020000000000000018,subC,subC
4038634748604213760,0.31,X,0.3055,0.33,0.024500000000000022,subC,subC
4038634954762496128,0.6102,C,0.608,0.626,0.018000000000000016,C,C
4038757589074380800,0.5532,C,0.567,0.5505,-0.01649999999999996,C,C
4038766728766148224,0.5654,C,0.5865,0.5645,-0.02200000000000002,C,C
4038794353999819136,0.4946,D,0.4945,0.477,-0.017500000000000016,subC,subC
4038825380848020480,0.4548,D,0.4395,0.456,0.016500000000000015,subC,subC
4038841216273068928,0.4936,D,0.4785,0.4995,0.02100000000000002,subC,subC
4038970924286174976,0.3113,D,0.316,0.327,0.01100000000000001,subC,subC
4039007040813938048,0.4478,D,0.4475,0.441,-0.006500000000000006,subC,subC
4039046962389462016,0.3972,X,0.41,0.4005,-0.009499999999999953,subC,subC
4039051807112633600,0.792,C,0.7925,0.805,0.012500000000000067,C,C
4039061329132412416,0.4334,D,0.432,0.4215,-0.01050000000000001,subC,subC
4039081974959195392,0.6474,C,0.6495,0.6735,0.02400000000000002,C,C
4039159769809689984,0.387,D,0.3965,0.3825,-0.014000000000000012,subC,subC
4039160383884887936,0.433,D,0.4545,0.446,-0.008500000000000008,subC,subC
4039212615087373440,0.3264,D,0.345,0.344,-0.0010000000000000009,subC,subC
4039253778059011072,0.706,C,0.696,0.693,-0.0030000000000000027,C,C
4039297788475911296,0.43,D,0.4185,0.404,-0.014499999999999957,subC,subC
4039298995482069632,0.4264,X,0.4215,0.4365,0.015000000000000013,subC,subC
4039390735974170368,0.4442,D,0.4405,0.448,0.007500000000000007,subC,subC
4039417291652493184,0.4764,D,0.4615,0.45,-0.01150000000000001,subC,subC
4039425404955208960,0.4788,D,0.4925,0.4865,-0.006000000000000005,subC,subC
4039429832952478080,0.3631,D,0.357,0.3425,-0.014499999999999957,subC,subC
4039587234916300672,0.4164,D,0.4165,0.3905,-0.025999999999999968,subC,subC
4039650422471815424,0.3714,D,0.3825,0.372,-0.01050000000000001,subC,subC
4039661108348928640,0.534,C,0.5235,0.5165,-0.007000000000000006,C,C
4039709589942430336,0.391,X,0.3915,0.3735,-0.018000000000000016,subC,subC
4039710105369303808,0.429,D,0.4315,0.4365,0.0050000000000000044,subC,subC
4039747149481532032,0.6354,C,0.6525,0.633,-0.019499999999999962,C,C
4039852938767607296,0.3964,D,0.3865,0.37,-0.016500000000000015,subC,subC
4039977497195522688,0.4936,D,0.481,0.476,-0.0050000000000000044,subC,subC
4040055042748176384,0.4752,D,0.4695,0.459,-0.010499999999999954,subC,subC
4040391562053405440,0.4626,D,0.4425,0.471,0.02849999999999997,subC,subC
4040486261850546816,0.335,X,0.332,0.3195,-0.012500000000000011,subC,subC
4040584771180087936,0.4034,D,0.418,0.4055,-0.012499999999999956,subC,subC
4040585939411343360,0.5014,C,0.5145,0.5185,0.0040000000000000036,C,C
4040618645539029632,0.5384,C,0.534,0.5405,0.00649999999999995,C,C
4040813362179415936,0.5604,C,0.542,0.57,0.027999999999999914,C,C
4042022618813568896,0.4398,X,0.4255,0.4735,0.04799999999999999,subC,subC
4042071517104723072,0.3296,X,0.336,0.3345,-0.0015000000000000013,subC,subC
4042292823790615424,0.3624,X,0.3735,0.372,-0.0015000000000000013,subC,subC
4042433045885446656,0.502,C,0.4835,0.505,0.02150000000000002,subC,C
4042687926425014016,0.5826,C,0.596,0.5695,-0.026499999999999968,C,C
4042695554287326464,0.4678,D,0.4715,0.488,0.016500000000000015,subC,subC
4042811488422767104,0.5578,C,0.5455,0.573,0.02749999999999997,C,C
4043122925051755904,0.3166,X,0.308,0.309,0.0010000000000000009,subC,subC
4044317338290621568,0.6048,C,0.6015,0.599,-0.0025000000000000577,C,C
4044334655599931904,0.311,X,0.3175,0.32,0.0025000000000000022,subC,subC
4044334689959884544,0.5218,C,0.52,0.531,0.01100000000000001,C,C
4044365093974171264,0.5408,C,0.5355,0.5285,-0.007000000000000006,C,C
4044383824376209152,0.584,C,0.5965,0.5995,0.0030000000000000027,C,C
4044430450543368320,0.349,X,0.3505,0.362,0.01150000000000001,subC,subC
4044431000299178496,0.3518,D,0.332,0.3315,-0.0005000000000000004,subC,subC
4044432443367350528,0.4804,D,0.4625,0.4585,-0.0040000000000000036,subC,subC
4044453643369465088,0.6712,C,0.686,0.689,0.0029999999999998916,C,C
4044489888540972160,0.5484,C,0.553,0.5485,-0.0045000000000000595,C,C
4044505109907398656,0.3662,X,0.3495,0.3655,0.016000000000000014,subC,subC
4044520262548753152,0.3972,X,0.411,0.4065,-0.004500000000000004,subC,subC
4044586856102001664,0.6036,C,0.6075,0.6235,0.016000000000000014,C,C
4044634787934300544,0.3847,X,0.391,0.389,-0.0020000000000000018,subC,subC
4044687628835217408,0.3696,X,0.366,0.367,0.0010000000000000009,subC,subC
4044728624372312320,0.4044,D,0.414,0.4085,-0.005500000000000005,subC,subC
4044732644461814784,0.4718,D,0.445,0.449,0.0040000000000000036,subC,subC
4044845584894967936,0.5762,C,0.5705,0.5695,-0.0010000000000000009,C,C
4044853448931398528,0.4268,X,0.435,0.4515,0.016500000000000015,subC,subC
4044893757250749184,0.3834,D,0.382,0.386,0.0040000000000000036,subC,subC
4044908531940186112,0.3,X,0.294,0.2925,-0.0015000000000000013,subC,subC
4044913307943727360,0.683,C,0.674,0.671,-0.0030000000000000027,C,C
4044971371556797056,0.3332,D,0.3435,0.3565,0.012999999999999956,subC,subC
4044983436169527552,0.3672,X,0.3735,0.3535,-0.020000000000000018,subC,subC
4045052563616046080,0.4166,D,0.402,0.4085,0.00649999999999995,subC,subC
4045080395006726400,0.4981,D,0.4855,0.479,-0.006500000000000006,subC,subC
4045148740885614720,0.3749,D,0.3585,0.3555,-0.0030000000000000027,subC,subC
4045177633067121920,0.398,D,0.402,0.3845,-0.017500000000000016,subC,subC
4045183646023529600,0.3915,X,0.381,0.387,0.006000000000000005,subC,subC
4045242985284659584,0.5874,C,0.5775,0.5805,0.0030000000000000027,C,C
4045273157501301760,0.4517,X,0.431,0.453,0.02200000000000002,subC,subC
4045290646609486464,0.3372,X,0.3405,0.342,0.0015000000000000013,subC,subC
4045426191412981632,0.6186,C,0.604,0.6215,0.01750000000000007,C,C
4045430280219827200,0.6216,C,0.624,0.637,0.013000000000000012,C,C
4045433716193852544,0.3778,X,0.3565,0.376,0.019500000000000017,subC,subC
4045479345925456896,0.5428,C,0.5405,0.551,0.010500000000000065,C,C
4045480415486517248,0.3182,X,0.3315,0.3065,-0.025000000000000022,subC,subC
4045563527285331584,0.5896,C,0.6085,0.5855,-0.02300000000000002,C,C
4045571601822248448,0.758,C,0.7225,0.7445,0.02200000000000002,C,C
4045575351428513152,0.3042,D,0.293,0.298,0.0050000000000000044,subC,subC
4045611527884484736,0.6812,C,0.681,0.6735,-0.007500000000000062,C,C
4045673895174989952,0.3976,D,0.3915,0.3875,-0.0040000000000000036,subC,subC
4045686780079451392,0.736,C,0.7415,0.729,-0.012500000000000067,C,C
4045696263368884224,0.4442,D,0.428,0.464,0.03600000000000003,subC,subC
4045730691833133696,0.4812,D,0.4605,0.452,-0.008500000000000008,subC,subC
4045771511209424640,0.3769,D,0.3945,0.39,-0.004500000000000004,subC,subC
4045776149775543168,0.3858,D,0.405,0.3995,-0.005500000000000005,subC,subC
4045786938705940864,0.54,C,0.5545,0.5535,-0.0010000000000000009,C,C
4045787243590780160,0.3706,X,0.3915,0.375,-0.016500000000000015,subC,subC
4045788038217419520,0.3236,D,0.3175,0.311,-0.006500000000000006,subC,subC
4045911110398767104,0.4063,D,0.42,0.4095,-0.01050000000000001,subC,subC
4046045049051489664,0.5614,C,0.5635,0.566,0.0024999999999999467,C,C
4046073086589908480,0.3552,D,0.3405,0.369,0.02849999999999997,subC,subC
4046103009542455296,0.561,C,0.5625,0.5565,-0.006000000000000005,C,C
4046277728810722560,0.588,C,0.568,0.5895,0.021500000000000075,C,C
4046283333859502464,0.3978,D,0.404,0.398,-0.006000000000000005,subC,subC
4046305285315873280,0.5202,C,0.499,0.5245,0.025499999999999967,subC,C
4046310306258324480,0.3654,X,0.3745,0.3715,-0.0030000000000000027,subC,subC
4046324595488204160,0.772,C,0.736,0.743,0.007000000000000006,C,C
4046356790564923008,0.3418,X,0.3405,0.3305,-0.010000000000000009,subC,subC
4046366037744157184,0.5384,C,0.533,0.5125,-0.020500000000000074,C,C
4046411010231681024,0.6034,C,0.6035,0.606,0.0024999999999999467,C,C
4046539107681899904,0.4774,D,0.4715,0.466,-0.005499999999999949,subC,subC
4046590196267187968,0.5369,C,0.5435,0.551,0.007500000000000062,C,C
4046602741921786752,0.3784,D,0.368,0.382,0.014000000000000012,subC,subC
4046604631707596160,0.4087,X,0.405,0.4175,0.012499999999999956,subC,subC
4046672144244076160,0.54,C,0.547,0.533,-0.014000000000000012,C,C
4046706297823834496,0.4788,D,0.468,0.467,-0.0010000000000000009,subC,subC
4046826389474106624,0.473,D,0.491,0.4855,-0.005500000000000005,subC,subC
4046872461516749312,0.6592,C,0.6585,0.64,-0.01849999999999996,C,C
4046885075911864448,0.3334,X,0.3455,0.3255,-0.019999999999999962,subC,subC
4047181875302782080,0.5442,C,0.533,0.529,-0.0040000000000000036,C,C
4047191457332177920,0.3879,X,0.389,0.394,0.0050000000000000044,subC,subC
4047256775191342848,0.6216,C,0.6125,0.604,-0.008500000000000063,C,C
4047271348059019264,0.4543,X,0.471,0.4485,-0.022499999999999964,subC,subC
4047405312345623296,0.517,C,0.501,0.513,0.01200000000000001,C,C
4047420400618383104,0.4172,D,0.4105,0.408,-0.0025000000000000022,subC,subC
4047454824722077952,0.6924,C,0.6945,0.6915,-0.0030000000000000027,C,C
4047537425559065344,0.671,C,0.6585,0.661,0.0025000000000000577,C,C
4047772106922187648,0.566,C,0.593,0.5795,-0.013499999999999956,C,C
4047782449204336640,0.3242,X,0.318,0.3345,0.016500000000000015,subC,subC
4047810933429762176,0.4513,X,0.46,0.4355,-0.024500000000000022,subC,subC
4047819072313279616,0.702,C,0.6905,0.689,-0.0015000000000000568,C,C
4047826356576663808,0.3441,D,0.336,0.348,0.011999999999999955,subC,subC
4047928370636723968,0.5188,C,0.517,0.513,-0.0040000000000000036,C,C
4047973588053485312,0.3372,X,0.3215,0.336,0.014500000000000013,subC,subC
4048025578754363776,0.486,D,0.482,0.4825,0.0005000000000000004,subC,subC
4048085222846024320,0.5988,C,0.583,0.5895,0.006500000000000061,C,C
4048087117027624064,0.5852,C,0.6105,0.58,-0.030500000000000083,C,C
4048132914158929152,0.5856,C,0.622,0.599,-0.02300000000000002,C,C
4048226377013833728,0.4512,X,0.4605,0.4535,-0.007000000000000006,subC,subC
4048243621240328448,0.4226,D,0.416,0.425,0.009000000000000008,subC,subC
4048246924138407040,0.3112,X,0.311,0.305,-0.006000000000000005,subC,subC
4048293550308268288,0.5266,C,0.5225,0.516,-0.00649999999999995,C,C
4048372229740466048,0.5004,C,0.492,0.4745,-0.017500000000000016,subC,subC
4048374501842443136,0.5872,C,0.5775,0.574,-0.0035000000000000586,C,C
4048488812331570560,0.5126,C,0.485,0.5095,0.024499999999999966,subC,C
4048489744428131584,0.5116,C,0.501,0.5045,0.0034999999999999476,C,C
4048558940555716480,0.566,C,0.571,0.574,0.0030000000000000027,C,C
4048835330290806912,0.3135,D,0.321,0.315,-0.006000000000000005,subC,subC
4048963805774538880,0.3516,X,0.3525,0.347,-0.005500000000000005,subC,subC
4048965450619709696,0.3716,X,0.3755,0.3745,-0.0010000000000000009,subC,subC
4048990915615949440,0.4114,D,0.394,0.409,0.014999999999999958,subC,subC
