source_id,tier,J_R_catalogue,J_z_catalogue,J_phi_catalogue,J_R_timeavg,J_z_timeavg,J_phi_timeavg,J_R_fracdiff,J_z_fracdiff,J_phi_fracdiff,action_max_fracdiff,action_reliability_flag
4078031697672879744,C,219.32667211928316,35.91161487178984,7.947869942015413,223.31127241219303,38.486204767290545,7.947869954127294,0.017843256410070552,0.06689643499711496,1.5239153818075182e-09,0.06689643499711496,sampled_ok
6192851977609915520,A,517.686952132824,107.90283748360122,6.343507191023555,555.0092352540776,84.26213735703722,6.343507323671812,0.06724623799127923,0.28056136324186925,2.0910869973797164e-08,0.28056136324186925,sampled_caution
2040754058596128896,A,598.2227981252666,11.668660737864391,6.084963285737913,520.8018984407961,101.95131199862388,6.084962036574081,0.1486570995924886,0.885546732954041,2.0528703785180302e-07,0.885546732954041,sampled_poor
5957334044324505344,C,225.63919915070187,20.78022350711578,-7.921736503870437,216.0514574529638,37.89283069028033,-7.92173648022207,0.04437712113016131,0.45160540586253967,2.9852503777904226e-09,0.45160540586253967,sampled_caution
4158036694857592192,C,267.99328733816634,15.115670578349057,4.715479854566584,244.53970238895795,49.037884104555815,4.715479778477556,0.09590910890986439,0.6917552448608861,1.6136009716420092e-08,0.6917552448608861,sampled_poor
6720923364932035712,C,183.34853915321742,64.14951385933551,-4.286133916782838,213.15048076616395,37.13325225237541,-4.2861339224587995,0.13981644097552218,0.7275490286534728,1.3242614499163472e-09,0.7275490286534728,sampled_poor
4123037594829403520,C,180.9294599235515,48.3043162452016,-12.767661109925472,199.0651620777634,33.11232653774139,-12.767661346975252,0.09110434977631761,0.45880163962941106,1.8566421386933856e-08,0.45880163962941106,sampled_caution
3617059489180390144,B,445.45743318171407,217.05987815043596,13.875985941695959,584.5458570551202,86.03091088825872,13.875985309805053,0.237942707479134,1.523045216066168,4.553845306940239e-08,1.523045216066168,sampled_poor
2739862584191154688,A,672.9709933123091,16.529040704329834,53.75347021476999,601.9949173693984,94.9394169052929,53.753467813990326,0.11790145380805284,0.8258990707640598,4.46627866366823e-08,0.8258990707640598,sampled_poor
2712478319387225600,A,690.3924942956812,0.5898954226061645,-19.172849022275148,616.1823172527244,76.31235374063999,-19.172848081877905,0.12043542140875794,0.9922699878369494,4.904838544213933e-08,0.9922699878369494,sampled_poor
4039081974959195392,C,289.9429870467086,12.376270107599591,29.594900102259384,257.85269809994566,55.08662730585824,29.594900151373416,0.12445201924675808,0.7753307705900626,1.6595437626517459e-09,0.7753307705900626,sampled_poor
4605148051709428096,A,585.2641800336304,44.94980232656391,10.736379960909028,554.7964958842937,88.30762727190438,10.736380101673282,0.05491686478800498,0.490986184147369,1.3110960328679941e-08,0.490986184147369,sampled_caution
4751364750101200512,C,843.6665508975674,293.9502092948458,40.183668711030684,887.9246831873193,276.85815375863615,40.18366054197879,0.0498444666848112,0.061735785289930296,2.0329287539260415e-07,0.061735785289930296,sampled_ok
6568723429179272960,A,529.2349193919674,92.98887981835762,-1.5709567911312863,552.4776614865921,83.25503659716613,-1.570956794824461,0.042070012445541594,0.11691596831900038,2.3509078461936017e-09,0.11691596831900038,sampled_ok
4126182816520536064,C,144.23169202725998,86.22628252839742,-8.324487922397525,193.02950928997785,36.15885551419465,-8.32448796157741,0.25279977886392246,1.3846518730259072,4.706581883077802e-09,1.3846518730259072,sampled_poor
4036193768463500032,C,199.51215767098589,27.542764723051565,-11.327747123040655,199.57352526773272,32.859475628769204,-11.327747121124846,0.0003074936751480828,0.16180145312674252,1.6912539736207734e-10,0.16180145312674252,sampled_caution
4110909844184739072,C,428.5340676974878,5.282355381406876,-6.45353455412335,367.17572957020997,81.52811597634874,-6.453534406047757,0.16710891593815191,0.9352081755091792,2.2944883260526364e-08,0.9352081755091792,sampled_poor
6022125554441500288,C,205.3596150546235,45.51573423817525,-1.6821019381422153,219.18546036823048,36.32846529197402,-1.6821019170276743,0.06307829584307109,0.2528944967083692,1.2552474253057007e-08,0.2528944967083692,sampled_caution
528886469017207424,A,878.0682015670305,3.289615875909262,46.62480138874811,803.5242877295661,76.22121217803179,46.62479848399966,0.09277120178668809,0.9568412023122169,6.230050409506969e-08,0.9568412023122169,sampled_poor
4077922055803817088,C,268.47740422081023,14.766526431941301,-17.969128845069857,243.06089002242834,50.31388958714566,-17.969128328538222,0.10456850625387158,0.7065119283539968,2.8745503165083686e-08,0.7065119283539968,sampled_poor
3572451065491937280,A,656.298157729404,43.7553011445192,-21.630317836847986,619.8307147014091,92.6158794144485,-21.630317925171784,0.05883452072161733,0.5275615648077172,4.083333326799606e-09,0.5275615648077172,sampled_poor
6871743267517995008,C,255.50407707178113,119.89362021128791,-4.58065565768799,319.29010682139915,64.61723019879815,-4.580656040163056,0.19977452600903142,0.855443506978389,8.349787944946368e-08,0.855443506978389,sampled_poor
1528927066531942656,A,672.4876628791947,5.996653377615691,59.60057465836792,608.5984974376769,72.74341970248354,59.60057292339699,0.10497752740189817,0.9175643185027366,2.910997066789734e-08,0.9175643185027366,sampled_poor
6029905492639226368,C,254.1474803754802,17.220405542123363,29.357192422903992,231.8308801164155,48.57442021650304,29.357191886672275,0.09626241442838962,0.645484074429101,1.8265770066764274e-08,0.645484074429101,sampled_poor
4334183512807254144,C,278.38030937828495,85.37150848982165,3.476521885555215,314.81154476116325,58.4736911458791,3.4765219136620553,0.1157239497379851,0.45999862189028506,8.0847585916842e-09,0.45999862189028506,sampled_caution
6735789552409183104,C,151.9022376017439,89.36064014199265,19.052039479033596,200.0420282366396,39.711421441198276,19.05203923127463,0.24064838303853206,1.2502503536497993,1.3004327900873004e-08,1.2502503536497993,sampled_poor
6773155767872820352,C,228.1613920890467,101.92105569724733,1.3894666568382954,280.8618586163218,54.97370155216304,1.389466332962003,0.1876383884479945,0.853996598728889,2.3309401945807536e-07,0.853996598728889,sampled_poor
2145508517097287936,A,672.2470734503081,16.453371007174194,28.673060486061164,618.7338988463703,78.41629087727196,28.673058418958508,0.0864881893552514,0.7901791729358241,7.209215793977107e-08,0.7901791729358241,sampled_poor
4171591164967909120,C,275.63908199553725,28.977412248316902,25.731090954197274,262.39042248256857,51.25722881927464,25.731091076754602,0.050492161213882863,0.43466681840161614,4.76300548143294e-09,0.43466681840161614,sampled_caution
4035695891465993472,C,162.9104219340834,38.98896270780568,-2.583775190126448,178.53129306778126,25.97631260303762,-2.5837751371855284,0.08749654396872177,0.5009429284141887,2.0489755043391498e-08,0.5009429284141887,sampled_poor
6235865117312439808,C,194.48508996450786,141.05448940130293,10.305800342236143,266.83470713559194,73.99848498497771,10.305798652104173,0.27114020491464647,0.9061807742406907,1.6399815554640453e-07,0.9061807742406907,sampled_poor
4072331760661612928,C,105.63996101205636,94.39684031484668,6.98271860720909,119.70493866493901,90.10889684145431,6.98271752875116,0.11749705408772922,0.047586238692245535,1.5444673590617398e-07,0.11749705408772922,sampled_ok
