source_id,P_forward_below_25,P_latent_below_25,delta_P
5494481537843688192,0.995,0.9712094223699382,-0.02379057763006176
672464610083268480,0.6865,0.18616682794493647,-0.5003331720550636
5951018655689420800,0.444,0.10688633009773779,-0.3371136699022622
6343298673331565824,0.846,0.4417073277842568,-0.40429267221574317
6758472855233779712,0.602,0.12595779099246923,-0.47604220900753075
4134625382203074048,0.403,0.11727880094477448,-0.2857211990552255
4038766728766148224,0.572,0.12970128797142655,-0.4422987120285734
2228487560136280320,0.8505,0.4694587875728266,-0.3810412124271734
4750641958644697984,1.0,1.0,0.0
774913461427063296,0.995,0.9609489723663464,-0.03405102763365364
4111001236689256832,0.543,0.10781440578947551,-0.4351855942105245
431014850227388672,0.8305,0.4434269623374671,-0.3870730376625329
6018789464360867328,0.691,0.17021241299416265,-0.5207875870058373
6736902842301731328,0.601,0.18940116659322806,-0.41159883340677195
780643879807822976,0.7135,0.27479539751077964,-0.4387046024892204
4049208064735045504,0.52,0.12475704017807013,-0.3952429598219299
6034362461708357760,0.692,0.21598746054614873,-0.47601253945385125
4036336430101629568,0.537,0.14001197827167278,-0.39698802172832726
4095101753105353344,0.889,0.6468897372637478,-0.24211026273625225
6463700350533317120,0.999,0.990958560424737,-0.008041439575263043
4225321862971693312,0.5485,0.17097111072885704,-0.3775288892711429
4122798347963912320,0.8145,0.32083138386231985,-0.49366861613768015
6296797165496109952,0.4585,0.10226906475754875,-0.35623093524245125
4427973881878902528,0.747,0.22860000220833074,-0.5183999977916692
4126627049268254464,0.6575,0.17143116360825134,-0.48606883639174864
4575235425557773568,0.999,0.991539724597412,-0.007460275402587979
6032849366273302656,0.6675,0.13552305443218102,-0.5319769455678189
3682235927134907392,0.9855,0.9107077410463219,-0.07479225895367814
4712594355197715456,0.82,0.3447328685357515,-0.4752671314642484
2588848437391155328,0.98,0.8086533400175311,-0.1713466599824689
2908848553489941248,0.8695,0.4008117797656435,-0.4686882202343565
231283683952040960,0.9735,0.8567316241804102,-0.11676837581958988
660335416280351744,0.943,0.6821339744508758,-0.2608660255491242
5816620749528020224,0.8915,0.5279252983054805,-0.36357470169451944
4113396836325523328,0.5695,0.13152495435046807,-0.43797504564953194
6728184161786440064,0.7005,0.22250706496168668,-0.4779929350383133
6352017560021254912,0.981,0.9190826524079809,-0.061917347592019056
5832515220937976448,0.703,0.15962127465165044,-0.5433787253483495
4686790432202212992,0.7965,0.3403443215514861,-0.4561556784485139
6727168419180571008,0.5175,0.1331474016675415,-0.3843525983324585
6758417707853602432,0.6845,0.2176001583098583,-0.4668998416901417
