source_id,tier,vgrf_default_exact,rect_t_min_myr_p16,rect_t_min_myr_p50,rect_t_min_myr_p84,rect_abs_t_min_myr_p50,rect_d_min_pc_p16,rect_d_min_pc_p50,rect_d_min_pc_p84,v_radial_sph_kms_p50,p_rect_past,p_rect_near_now,p_rect_future,p_rect_d_lt_100_pc,p_rect_d_lt_500_pc,p_rect_d_lt_1000_pc
1451327659011167232,A,10.943155675136644,386.67249905129677,502.4670635336174,651.5860778398836,502.4670635336174,4549.462785020011,5501.106111334442,6163.438269569447,-8.338557078240918,0.0,0.0,1.0,0.0,0.0,0.0004
5931635678843407232,B,13.122943911602803,-159.57141092935348,11.430006686261732,165.1848500243222,129.5971247866059,4484.718822371127,5504.76396064815,6023.736411421544,-0.4789506699608522,0.4678,0.0296,0.5026,0.0,0.0,0.0
2162762122306358784,A,11.280994566233227,198.60852391053328,466.9521898438745,669.2248764829907,466.9521898438745,3414.047720403951,5525.9540778880255,7503.482133373536,-9.058258843656962,0.0,0.0002,0.9998,0.0,0.0,0.0
2255477753098118144,A,18.201724503526663,-628.6745427764298,-529.7879330641008,-380.6961502147953,529.7879330641008,2887.861832614971,5536.352036063766,8037.499837544822,16.02656236330967,1.0,0.0,0.0,0.0,0.0008,0.007
6703740265916081280,A,18.33523230185424,-320.5338042260693,-295.2767416125014,-272.5982204222257,295.2767416125014,5246.257355632239,5543.279911163092,5859.153466288217,12.978797574313766,1.0,0.0,0.0,0.0,0.0,0.0
5331671937678928640,A,22.665668664194047,-285.7529466049277,-277.2361710311676,-268.51872212709304,277.2361710311676,5404.143342633452,5557.594013437359,5706.035270166546,17.17879402277039,1.0,0.0,0.0,0.0,0.0,0.0
1260940417433621120,A,21.94568786596036,-284.25767320611635,-256.172501535333,-225.106790660078,256.172501535333,5195.757799170878,5580.667947467775,5961.787784737911,15.821273744923097,1.0,0.0,0.0,0.0,0.0,0.0
5884580841726690688,B,15.514488975826511,-191.61305273055765,71.11824844779956,128.94711242451496,107.50627272559474,4972.730043210746,5589.941462195584,5884.341626943695,-3.409888617146125,0.3134,0.0266,0.66,0.0,0.0,0.0
1483606021868470144,B,20.209718403023,-320.8606855173664,-276.7486018917799,-216.7192248556636,276.7486018917799,5087.910227790077,5599.533698033655,6180.567540833859,15.408232577349143,1.0,0.0,0.0,0.0,0.0,0.0
5203223278469816704,B,19.1111425822598,209.40883863145567,252.29330743134193,292.4842742881562,252.29330743134193,5423.380283482226,5621.785409285041,6102.160018512664,-13.657901630195184,0.0,0.0,1.0,0.0,0.0,0.0
1926255277061978624,A,16.736072992720143,342.42610135128444,415.4534299093125,453.46850885578243,415.4534299093125,4486.516593113482,5627.501298770754,6890.13251608308,-13.17530138572463,0.0,0.0,1.0,0.0,0.0,0.0
3100026206493299968,A,15.757818985615554,253.2231957040016,356.0964601666775,399.0126177763585,356.0964601666775,3988.557638634181,5630.577936481748,7499.978667709765,-12.035958431248904,0.0068,0.003,0.9902,0.0,0.0,0.0
2820482865549001600,A,12.477492504489677,251.83077335370416,434.48129700385346,720.4762588690897,434.48129700385346,3629.069068254838,5631.230390758565,6661.660261721655,-10.45957104324913,0.0,0.0,1.0,0.0,0.0022,0.008
5819812975383157760,B,15.84885113353411,-100.61479769414218,45.90793034544696,182.93482928249787,111.59899353925348,4717.714785060328,5646.872665864494,6007.737949159981,-2.004011762244892,0.3896,0.0416,0.5688,0.0,0.0,0.0
4432618322075745664,B,7.738748052441555,-54.067536490701514,100.20360219872165,475.0394181163333,131.5081523998985,4386.280212223719,5664.115588234583,5912.752463063995,-1.6124807285637834,0.327,0.0482,0.6248,0.0,0.0,0.0006
4296315679553899008,B,14.022998130306188,-219.40756964331706,22.010910657666496,170.42494880741214,154.54856615763208,4425.993026082245,5681.436694565466,6286.853746608228,-0.6877681177049177,0.4644,0.022,0.5136,0.0,0.0,0.0
3566782705092606208,A,9.439551270654851,-678.0810267301455,-608.375507047894,-542.8642298970433,608.375507047894,5295.382189662121,5683.905439052149,6024.757228236799,6.818453581402897,1.0,0.0,0.0,0.0,0.0,0.0
4545558610291265280,B,16.643265648054914,-370.9375855336831,-173.75873204975704,-37.685924071765356,173.75873204975704,3760.3420407092444,5721.555222655981,6322.602351467728,7.800353848752605,0.9362,0.056,0.0078,0.0,0.0,0.0
1853427857385706496,A,13.780416869343094,-695.5779203309569,-466.1949004445145,-332.05092193652894,466.1949004445145,4815.848907473807,5729.793694051565,6303.308403795994,11.01834869089346,1.0,0.0,0.0,0.0,0.0004,0.0018
3479995812771776128,B,18.40588131089925,-337.00304465168705,-279.4972058527426,-222.26941254745108,279.4972058527426,5196.920287013365,5771.019370927837,6419.821821498738,13.364504490589713,0.9996,0.0004,0.0,0.0,0.0,0.0
6647951286439416448,B,20.92210073553989,104.25839107413054,180.4464090921124,236.32239715041018,180.4464090921124,4799.3398732332025,5771.749396413265,6504.176526303632,-11.975536720220315,0.0006,0.0032,0.9962,0.0,0.0,0.0
3876818011730390656,B,16.09363661722906,-539.9749197150014,-466.5227880104221,-310.5979662815707,466.5227880104221,4439.654056788582,5780.198431382225,7450.662698508262,14.582034603220936,1.0,0.0,0.0,0.0,0.0,0.0
4364961111010691712,A,4.720955534355982,-800.09096666823,-271.58909531872325,38.825106005293726,313.25420716043413,2966.55598816767,5786.698019437195,6461.7810378415425,3.677879518654609,0.7636,0.028,0.2084,0.0,0.0042,0.0142
6510537965328119936,A,10.824857054494265,78.0984600636353,284.883384720964,565.4915561650303,284.883384720964,4252.761888001819,5799.511667786592,6641.8781920856445,-6.063902490060665,0.0,0.004,0.996,0.0,0.0,0.0
4363585759403735040,B,17.588734919275364,-158.34626117270133,-100.89641159985916,15.220670581218881,101.82508719412152,5305.8633415935365,5812.687527353592,6048.163875532876,5.3469981823690125,0.76,0.0624,0.1776,0.0,0.0,0.0
4425278016809160192,A,15.211301623480686,-302.6323699529218,-218.05438246638317,-144.07517208006405,218.05438246638317,5183.80103666051,5823.885466678135,6257.287582025214,8.739177133555971,1.0,0.0,0.0,0.0,0.0,0.0
6343298673331565824,B,13.55246363381654,-5.138784475482265,224.61654394474976,340.6261624951156,224.61654394474976,4104.361363818135,5824.95752091698,7447.271977826506,-8.332139318823351,0.1532,0.0272,0.8196,0.0,0.0,0.0
1178304520808040576,B,13.743053497391296,118.43111910692434,281.1905446152681,585.9651091164528,281.1905446152681,4074.4780284483136,5826.46270825507,6566.513773208162,-8.350917949595734,0.0,0.0,1.0,0.0,0.0,0.0004
3063785306803993856,A,9.674773393734371,240.22855668140508,495.04797811483047,923.9214584423701,544.5158342727543,4451.032959025481,5841.967936706937,7816.677616427677,-7.6241856123444,0.0982,0.0018,0.9,0.0,0.0004,0.0016
6060252563265634304,B,15.572929437623296,-147.5750385958559,143.22536123403256,228.36974910646265,170.2554924826215,4441.560702759958,5847.778942446808,6748.135168259242,-5.305836183854447,0.3458,0.0184,0.6358,0.0,0.0,0.0
6358856797224069632,B,12.495052174478788,-465.64898215439223,-233.33098641965412,1.7685935592577622,233.33098641965412,2891.555899127,5848.837532653903,6799.091826469756,7.186664485943823,0.8186,0.0382,0.1432,0.0002,0.0036,0.0162
3885198454997734272,B,17.025020716167194,-441.5920808603788,-317.1746357336492,-137.91036378515284,317.1746357336492,2874.887216599844,5858.24678430454,7869.043673321314,12.885542353070171,0.9942,0.0054,0.0004,0.0,0.0042,0.0198
861212552839001088,B,14.914350805981265,-603.7333341921092,-439.9109266076217,-254.54037292554668,439.9109266076217,2858.859521394144,5866.491452061673,8576.198316983158,14.681563287305693,0.997,0.0006,0.0024,0.0,0.0056,0.0196
1153779402850228992,A,19.10568873394146,213.22223902409675,256.2868761748907,307.0176044407748,256.2868761748907,5469.135443134547,5869.750586055921,6194.907499691108,-12.326807123069461,0.0,0.0,1.0,0.0,0.0,0.0
3617059489180390144,B,9.068038737187065,-504.5540690834672,-239.35448465363044,-86.69659834867133,239.35448465363044,4756.992266398358,5888.277871938062,6831.345071569579,7.04931961404351,0.9588,0.0248,0.0164,0.0,0.001,0.0028
1919442879113907328,B,19.065715755212857,220.2627339943761,282.5394038675943,317.8437420204732,282.5394038675943,5344.763039955732,5897.73327208364,6924.072495517337,-13.917197627094097,0.0,0.0,1.0,0.0,0.0,0.0
5438787906644840192,A,18.019266114992945,-553.270014048421,-458.6137175574068,-326.86193417359243,458.6137175574068,4194.366380428156,5900.679506813927,7307.300029877166,15.177601219849809,1.0,0.0,0.0,0.0,0.0,0.0004
4741714714501659008,A,17.893994404353542,217.5392165236211,301.87644745011,417.35532213873836,301.87644745011,4683.048873149283,5909.105821817483,6658.514225531765,-12.674960986552048,0.0,0.0,1.0,0.0,0.0,0.0008
2051168598372904320,A,12.31255747611053,-611.1819354709916,-508.4255616231324,-364.36241632649694,508.4255616231324,5141.842862763807,5916.352625251652,8151.510469189946,9.530623453129955,0.9894,0.0018,0.0088,0.0,0.0,0.0
5347352687178469504,A,17.237288241467226,266.9965834931095,287.188328244261,301.1094804303967,287.188328244261,5554.543548896541,5930.688732475795,6328.984000712213,-11.230699679008879,0.0,0.0,1.0,0.0,0.0,0.0
6381350915342053760,B,19.30554703514514,-360.8538065272328,-218.19586453605297,-78.76332049286445,218.19586453605297,2910.0230971125693,5933.635868010835,6996.53629273857,11.343773405498329,0.9824,0.0168,0.0008,0.0,0.0,0.001
4789876072577241088,B,17.724541005949604,200.33606069975286,320.672632810816,544.7534520415719,320.672632810816,4697.419962479315,5960.458674151935,6692.30287121751,-12.370221652367945,0.0,0.0,1.0,0.0,0.0,0.0
660335416280351744,B,12.651862682871045,-627.226005338207,-392.14478689543046,-238.04934241605937,394.5998928066656,5178.505837083656,5992.109947047372,7426.039048664281,9.907378877504181,0.9878,0.001,0.0112,0.0,0.0,0.0
6402882067434142720,B,9.963641207002237,-94.35887889607497,149.41463999752756,275.2017867129682,172.242192919665,5936.562141946693,5999.166580706835,6230.469955116293,-3.7821986585203486,0.185,0.0066,0.8084,0.0,0.0,0.0
5839876176370616192,B,15.76692338875161,-209.24273676898855,21.65433362040851,153.66167313918106,143.50050672416694,4791.154194137115,6011.4407004350005,6541.308762703618,-0.9076557034680504,0.4532,0.0284,0.5184,0.0,0.0,0.0
6692226450728160768,B,20.28595533774449,158.33635765879868,202.97324239978758,225.56109077260984,202.97324239978758,5766.376965741317,6018.871220363871,6385.670734101701,-11.900762239300578,0.0,0.0,1.0,0.0,0.0,0.0
1370196688863085184,B,9.279448003763852,125.05323536428273,411.0247866137687,750.6713589594744,411.0247866137687,3461.10054737909,6019.806301056374,7557.142984235695,-7.2874112479656326,0.0,0.0092,0.9908,0.0,0.0024,0.0106
6360165216061082368,A,17.412247302790025,32.851357957847036,137.16697829666714,300.3198508984515,137.16697829666714,4524.899348783032,6021.252675084921,6449.9058698366,-6.537738275830391,0.0338,0.0512,0.915,0.0,0.0,0.002
4250731611051699968,B,15.231132087665095,-259.780190231491,-180.10781123108683,-27.569871272162572,194.9110854776162,5146.440577912418,6040.588013242237,6771.198033234259,7.771186014678118,0.8572,0.0116,0.1312,0.0,0.0006,0.001
3681811580070393344,B,20.920891214270277,-272.9286088497969,-230.8206260773119,-176.09251854291418,230.8206260773119,5424.088938454851,6046.593934819555,6710.742227173759,13.536116753366656,1.0,0.0,0.0,0.0,0.0,0.0
3645405616203675520,A,16.65801979533964,222.49845143196157,280.45508516494283,369.41312117629525,280.45508516494283,5258.097680340319,6048.877459203453,6585.218874005444,-10.595058537959599,0.0,0.0,1.0,0.0,0.0,0.0
6333764361329271808,B,5.174615634766021,-24.74226621201089,36.063788379439906,297.8201652964026,51.27851853673147,5710.296139083869,6063.429735183765,6181.633900229371,-1.1236227019272844,0.2588,0.1168,0.6244,0.0,0.0,0.0006
627195418560263808,A,16.722996301016277,212.0042865351019,310.37974918627543,414.89346977561235,310.37974918627543,4441.682484890412,6092.649977852598,7558.185009180418,-12.024100922006927,0.0016,0.002,0.9964,0.0,0.0002,0.0014
1879012393449118720,B,20.882573821339232,-327.8824148091407,-251.8468255587356,-180.27369749076686,251.8468255587356,5320.518700696801,6097.421829471485,6745.490730801968,13.988299435069443,1.0,0.0,0.0,0.0,0.0,0.0
3572451065491937280,A,6.92095586923496,392.42864834857096,627.5591787525207,968.1650969149678,627.5591787525207,4970.631948047873,6143.115585614283,7081.298148367514,-5.208971581848028,0.0,0.0,1.0,0.0,0.0,0.0008
6028715576145221504,A,10.15145391695513,35.62548571215442,77.8953682648652,110.56146443566308,77.8953682648652,6106.951352868581,6152.647643590632,6197.294590864861,-1.6228614795633112,0.0678,0.044,0.8882,0.0,0.0,0.0
2103585135164839808,B,23.34641839347488,140.0490108333045,197.77902274885457,237.94582395398973,197.77902274885457,4962.24257127956,6164.358998070525,7000.735118944241,-14.200403264707692,0.0,0.0,1.0,0.0,0.0,0.0
5313832705112563712,A,16.428498400589397,-423.2023365331931,-318.00509816120973,-191.50747173199034,318.00509816120973,4781.23910589453,6169.234215614425,7291.861038533643,11.05258617192747,0.9994,0.0004,0.0002,0.0,0.0,0.0
6140333053091707776,B,10.738888017985998,-465.2175352020427,-197.1066648383164,103.19031358420112,197.1066648383164,2628.818500429234,6171.511159503025,6960.322284434076,3.994125820358219,0.6326,0.0226,0.3448,0.0004,0.0086,0.029
6506705789348370560,A,13.846847784594786,117.87862865480555,273.1263612778423,525.3699966939722,273.1263612778423,4444.96094435123,6172.929805244522,7052.411443271688,-7.983728522456827,0.0,0.0018,0.9982,0.0002,0.0012,0.0038
4825523167263265664,B,12.904795864759,-846.6872981049943,-662.134022435914,-295.6120448888478,662.134022435914,2844.1233829951825,6185.3755077807145,10592.554842661566,11.378851308558168,1.0,0.0,0.0,0.0,0.0006,0.005
609201945132157312,A,4.157889875560558,537.2887078530802,1152.7122565586715,1753.4578217890528,1152.7122565586715,3314.0400357163735,6187.330181437589,8281.706953379658,-3.6381785760833862,0.0324,0.0026,0.965,0.0,0.0058,0.017
6256471300940806912,A,13.580717227137791,-188.16077200996438,-66.27925101381203,10.284070274198875,66.27925101381203,5530.5458967544855,6187.918212332959,6312.02508925045,2.0184601482529074,0.7186,0.1192,0.1622,0.0,0.0,0.0
4548259045209693568,A,14.936985902491331,-131.6715188540014,-55.59865709225619,103.310407808721,104.96721376426038,5801.986990881564,6193.040747577703,6392.652431646458,1.9904845581188932,0.61,0.0416,0.3484,0.0,0.0,0.0
4902531381123134464,A,6.246221532945408,220.29122868570374,511.190875178232,1048.90309141965,511.190875178232,4308.748171647809,6194.215618280379,7183.265944121696,-5.558978597056097,0.0002,0.002,0.9978,0.0,0.002,0.0074
6695816940306321536,B,17.809326674199685,-153.56597017381446,-39.13362973033585,-11.939887367209622,39.28204404244882,6105.031718051918,6230.71944061579,6277.394781097108,2.0653429560834238,0.8624,0.1282,0.0094,0.0,0.0,0.0002
5914378362714632832,A,14.184655940183177,-381.1316370235633,-169.97327572297974,-10.263259765074247,170.16380955844033,3890.9679577010725,6241.268094865797,6783.489934713738,5.621641482939814,0.8408,0.0426,0.1166,0.0,0.0,0.0026
6629555735351823616,B,22.924834355258508,-109.63397980481058,-73.68417955800399,-19.663514275124392,73.68417955800399,5852.046331135871,6242.207649158157,6502.513520094534,6.1315091044587,0.8776,0.0666,0.0558,0.0,0.0,0.0
2096996208656812160,A,20.05420321414482,-252.3476218306664,-230.68755194557755,-191.45364970566138,230.68755194557755,5694.438878514539,6263.055508042788,6970.821929507983,12.203467716930565,1.0,0.0,0.0,0.0,0.0,0.0
1622238254693785344,A,3.109206519413188,-2208.264163804786,-1323.8964190914971,-626.7050679398999,1323.8964190914971,3979.16961487863,6275.423442194729,7540.033135494516,2.64988245134849,1.0,0.0,0.0,0.0,0.0018,0.0108
4095101753105353344,B,15.738191143373651,-16.438430774970424,180.85693948807153,323.67473491121336,196.4396552018879,4273.622333910596,6292.128192386435,7163.842738951998,-7.567358327602575,0.1654,0.024,0.8106,0.0,0.0,0.0002
6518663562416389376,B,17.97007250824857,-240.30490372616114,-176.00423989061164,-88.52248588417817,176.00423989061164,5853.799176601246,6292.392606987776,6845.75665101643,8.643924909585486,0.9998,0.0002,0.0,0.0,0.0,0.0
4642014676586497920,A,14.738217111359294,-504.29398567161843,-325.98846208225297,-173.54716911892106,325.98846208225297,4021.984675605822,6306.502774894385,7400.012032817135,9.5296642375087,1.0,0.0,0.0,0.0,0.0026,0.0096
2415127489987805824,A,16.435126268117113,231.31291996769744,304.9552282284892,392.93526659922867,304.9552282284892,5699.7271650872,6309.862000921621,6780.465840379749,-10.312785649252607,0.0,0.0,1.0,0.0,0.0,0.0
6147673392719783936,A,15.813963428828158,-376.1774029883615,-299.66719556686917,-76.84359084208661,299.66719556686917,4169.650539527963,6311.478530260061,7679.60100803483,9.699859895785707,0.9206,0.019,0.0604,0.0,0.0,0.0
4502926902354076928,B,22.10851504801883,-135.43677939026924,-123.3324667965815,-92.71124852536859,123.3324667965815,6115.709943463983,6347.635003381705,6615.008710252066,8.872653251236141,0.9964,0.003,0.0006,0.0,0.0,0.0
3660200099206272896,B,11.664509660596366,122.43174593437575,253.6526038027414,558.6579405762352,253.6526038027414,5426.479606352258,6358.381187580637,6988.246269790284,-7.177903444749447,0.0014,0.002,0.9966,0.0,0.0006,0.0016
5569360650518152576,B,15.531064797403369,95.6232334550212,310.77087761775215,422.72720232716364,310.77087761775215,4541.0946295893045,6364.634194149936,8395.851990483781,-10.749861008919442,0.0156,0.0254,0.959,0.0,0.0,0.0
4878106451868103040,B,18.124402391623104,231.7749614169215,301.85583011836843,423.4313600356671,301.85583011836843,5943.770163643054,6373.927283018138,6748.094245990912,-12.13319963191461,0.0,0.0,1.0,0.0,0.0,0.0
4936212102342356736,A,18.60293921551641,222.2787170674523,265.1689047046054,316.7999162556337,265.1689047046054,5960.241317688279,6376.58716773058,6698.67050355695,-11.694808984753537,0.0,0.0,1.0,0.0,0.0,0.0
3820896193211979648,B,20.661477757637147,236.08268344273213,315.5235664169262,354.05336808862853,315.5235664169262,5720.962585112811,6402.308428426923,7716.742624982451,-15.360990958040457,0.0,0.0,1.0,0.0,0.0,0.0
1663528863390894080,A,9.784555973590876,-873.0258775162631,-604.6226008597655,-329.25411514494374,604.6226008597655,4699.140417245705,6403.618237684752,8081.143859748912,7.2050744929053145,1.0,0.0,0.0,0.0,0.0002,0.0004
5193945771151835904,A,24.50019391036245,156.3910003939985,171.95263454772407,184.90295553585307,171.95263454772407,6230.268634982211,6449.996724910708,6677.266243011866,-13.613381623292314,0.0,0.0,1.0,0.0,0.0,0.0
6754949538942164096,B,19.242202026598072,-17.75099678206456,2.078927211566165,46.50602920126176,17.40201957573159,6366.14990868762,6452.425471759603,6481.616108954856,-0.12420668959241346,0.3044,0.2902,0.4054,0.0,0.0,0.0
1306484903476478208,B,16.73607525775967,1.1232277008980662,148.6038526814006,227.19146949384688,148.6038526814006,5541.8836289531655,6457.42378204962,6906.8519674870595,-6.462660854008841,0.1326,0.0456,0.8218,0.0,0.0,0.0
6344623481763253760,B,12.699511525586104,-46.8964084583021,151.13154227851606,353.8115150771433,151.13154227851606,4843.363489131856,6473.04632024763,6966.655292055522,-5.432784680349153,0.2408,0.0296,0.7296,0.0,0.0004,0.0016
5784074827379395328,B,12.940128927446692,-115.83666392742418,155.81758766062273,367.3145110124895,155.81758766062273,3712.1626779274184,6473.614500593639,7166.375003531036,-3.8306273144385923,0.3714,0.0192,0.6094,0.0,0.0,0.0
231283683952040960,A,14.448897547552471,-639.250534424816,-478.01558705669663,-315.22736081733774,478.01558705669663,5839.450680831182,6488.812238527002,7288.930079102777,10.975149369566461,1.0,0.0,0.0,0.0,0.0,0.0
2140901838255266688,A,19.237166347382587,237.92967813889496,251.15399688237466,264.7317655560573,251.15399688237466,6390.0173884052365,6492.207230634696,6589.538369699791,-11.645437908287667,0.0,0.0,1.0,0.0,0.0,0.0
1481772070834162816,B,20.388055939174414,165.4666238771872,228.92570220632018,333.9408434171424,228.92570220632018,5541.164770255566,6493.458765653739,6998.899822930359,-12.343534115155673,0.0,0.0,1.0,0.0,0.0,0.0
6631270595533133952,B,17.914237364487104,-254.0240762486584,-201.14292841980762,-42.177053801452075,201.14292841980762,5025.533131098979,6495.239675788312,7545.999345820209,9.785070605484197,0.8728,0.0196,0.1076,0.0,0.0,0.0
6060286751208268672,B,19.35345115772952,-191.34314252897735,-64.69474630312382,70.57702654773674,103.15064363503718,5281.4803315389545,6501.657133778801,6811.802338900249,3.6257998789878583,0.6482,0.052,0.2998,0.0,0.0,0.0
5159438114108478976,B,11.002435548870706,-732.1181143114102,-498.32827485433575,-212.49383430990238,498.32827485433575,4393.3218507211595,6504.246669351474,8476.148001355341,9.873706701259165,1.0,0.0,0.0,0.0,0.0,0.0
3506183087368009216,A,12.114473153882445,-616.267679776031,-379.6760109794478,-91.29247988227719,379.6760109794478,2787.185678945549,6514.984037652384,7930.082288857213,7.2196360974249245,0.9546,0.0224,0.023,0.0,0.0058,0.0286
1605770800325684992,A,4.896732249883396,362.20950645744557,981.6194327544836,1553.5646351963296,981.6194327544836,5106.471805420201,6523.520234555691,7706.937904835253,-3.0572593484787323,0.0,0.0,1.0,0.0,0.0,0.0
2844072990602159872,A,20.782991092687453,-271.68271843803086,-236.39713467492035,-198.3605993968647,236.39713467492035,6078.075427111525,6523.860024130221,6940.137234737143,12.910316595859761,1.0,0.0,0.0,0.0,0.0,0.0
5847442981050654336,A,13.210842325086924,-36.29382399683356,103.9906001449722,242.01225616905438,113.1659238335292,5945.615536190932,6525.386643018108,6693.492537578996,-2.758159653221698,0.219,0.0486,0.7324,0.0,0.0,0.0
6303239887021686272,B,19.3061455185568,-305.5332566496522,-128.1170515369243,-49.19289083485345,128.1170515369243,5321.087571471303,6527.812661156394,6917.279231077918,6.990210663367828,0.9892,0.0108,0.0,0.0,0.0,0.0002
2128944099550015872,A,19.317827426693448,-305.59883993173196,-280.9286547198542,-235.43043868481826,280.9286547198542,6073.177643529619,6529.035569664471,7116.650772632421,12.516300869873698,1.0,0.0,0.0,0.0,0.0,0.0
4575235425557773568,A,13.587597092942012,257.03749620912396,302.97693701133574,344.32133207493104,302.97693701133574,6401.425773556831,6545.566353963454,6953.2755899593885,-7.692052378309263,0.0004,0.0002,0.9994,0.0,0.0,0.0
1863195815616129536,A,8.209408109474506,-840.8634186525746,-456.7418113300066,-174.50607937115382,456.7418113300066,4585.15741428523,6549.642590355707,7670.917482442306,4.9937364388536984,0.9472,0.0066,0.0462,0.0,0.0004,0.0032
2739862584191154688,A,9.991218141746211,-777.7641625871803,-426.3987198941861,-251.12897944705423,426.3987198941861,5021.31694887341,6550.432492676877,7383.394358926977,6.948005004254175,1.0,0.0,0.0,0.0,0.0012,0.0036
6060066333473620992,B,20.672176031394937,-38.2831399075615,85.39651688585798,175.64467770831544,95.22186633913292,5595.328802294048,6552.20690437141,6866.645941629837,-5.448865815765494,0.2314,0.0526,0.716,0.0,0.0,0.0
2168778340678417792,A,20.184624122379528,240.85656687048527,260.8508895390648,278.19414350744296,260.8508895390648,6321.8868156916915,6553.169076532629,6792.751076792712,-12.813316460772587,0.0,0.0,1.0,0.0,0.0,0.0
5869378203665745920,A,16.158063270939596,-154.5814172273516,58.24759126410819,150.5390393998206,118.35622773585017,5887.029091113455,6556.284859617448,6833.438171874808,-2.3687726968688256,0.3598,0.0348,0.6054,0.0,0.0,0.0
36729808698742528,B,20.887998534321227,250.43538080916753,315.7801883522129,356.78410706041177,315.7801883522129,5987.211166111633,6563.344130431085,7278.916280001294,-15.074937866001846,0.0,0.0,1.0,0.0,0.0,0.0
5673744539245877888,B,20.37897746516419,-389.15379448319965,-258.19344913613315,-142.75189488497568,258.19344913613315,4329.8012122843475,6586.572283618263,7751.218398461424,13.1754514419166,1.0,0.0,0.0,0.0002,0.0026,0.0086
6396316849144683264,B,18.78523596080479,-180.25811831256195,-55.11211968453617,10.573814824749599,55.11211968453617,5854.30296770245,6590.249757693484,6696.430898666234,3.0036762523218314,0.7236,0.1128,0.1636,0.0,0.0,0.0
6557660005741822592,B,19.84193803765185,103.05676927050041,129.10804248458624,147.95237220691948,129.10804248458624,6565.296281017877,6595.651597868979,6649.813798681686,-7.407817776163884,0.0,0.0,1.0,0.0,0.0,0.0
6192851977609915520,A,7.603551215827274,-464.2193865579342,-14.350508955701503,130.306321838156,144.24982439597528,5543.010997379042,6595.69133878135,6951.538723379304,0.1318209122524925,0.5026,0.0112,0.4862,0.0,0.0,0.0002
2024878412057833216,A,21.41017404350734,-185.0896884112549,-158.9646873503445,-125.26195175744974,158.9646873503445,6274.0417983345915,6621.282959785984,6953.723517268926,9.966044973611893,1.0,0.0,0.0,0.0,0.0,0.0
5438217741146151808,B,17.096506642915024,175.95965498102768,267.9959486909728,325.747420404554,267.9959486909728,6279.115826532004,6634.153042231674,7131.22356147098,-11.027818722983927,0.0,0.0,1.0,0.0,0.0,0.0
1421789824591048320,A,15.01677918915476,-372.02255286373656,-312.4831580119378,-259.54559617525933,312.4831580119378,6253.971542070882,6636.351252915962,6942.839738277501,8.943912761964928,1.0,0.0,0.0,0.0,0.0,0.0
1444930322403826304,A,11.313539752473504,255.10562218455743,368.3318060319739,545.2889043722637,368.3318060319739,5777.419022173595,6639.828203205736,7138.873026435911,-7.060157389139545,0.0,0.0,1.0,0.0,0.0,0.0
5912386837915305984,A,15.59143172884988,-5.657247448268427,82.34225890041418,138.01335276715471,85.86679362247513,6349.894098330184,6655.800147460291,6770.396951106341,-3.1437416124936526,0.1498,0.0518,0.7984,0.0,0.0,0.0
1868050331250809728,A,19.86443251669273,-267.8645816108483,-227.58171157278008,-195.23614165803266,227.58171157278008,6457.507095269499,6662.119625729558,6844.117493936951,11.39670022474603,1.0,0.0,0.0,0.0,0.0,0.0
3665969030558887936,A,12.388518604636593,-203.77933417883304,-132.53463936122895,-74.82422843336809,132.53463936122895,6570.0420240197645,6693.099781745845,6894.852847074036,4.301700233186311,0.995,0.005,0.0,0.0,0.0,0.0
4753476499621202560,B,19.530360552501172,-399.3483652242892,-269.2913810849841,-185.31534444501676,269.2913810849841,5581.83415900587,6700.269804424988,7364.7361949202805,12.276959169054791,1.0,0.0,0.0,0.0,0.0004,0.0012
77358206452039808,A,11.329471409612726,277.3165252827716,557.361659713682,1022.7238947774324,557.361659713682,4166.264881069209,6724.231202688259,8160.302465526594,-8.50990473705528,0.0004,0.0,0.9996,0.0002,0.0008,0.0026
4966393593445830528,B,18.37456984241301,166.3855833283409,241.908670892019,304.675659003293,241.908670892019,6147.368857878129,6732.1098633132215,7298.392891770122,-11.534925651365196,0.0,0.0,1.0,0.0,0.0,0.0
4739193774857114368,B,13.911202119469404,181.32735137896148,372.11943001996246,585.2961063288303,372.11943001996246,4889.515860929261,6744.6099379231255,7986.255508027903,-9.227084693395206,0.0,0.0,1.0,0.0,0.0002,0.0006
1280090748893501184,B,16.387736091816954,128.05640839338412,223.97731750615188,467.7891888582086,223.97731750615188,5656.33422169553,6750.904486787159,7177.2854140943155,-8.616959828979859,0.0,0.0,1.0,0.0,0.0006,0.0014
5833952042146858880,A,8.58801036942772,-239.93159601907976,27.348249342499123,513.8677301127584,269.0399040631372,4853.133020129753,6775.93253162688,7706.9579000422555,-0.2975932757716839,0.4818,0.0094,0.5088,0.0,0.0,0.0
2035869443841846144,B,20.61848306896709,-157.8162795023007,-74.65139776964722,27.593438297861482,84.42216365466447,6144.785179561801,6776.8919700335755,6990.1584877678115,4.715003160059602,0.7354,0.0582,0.2064,0.0,0.0,0.0
5603412663072782848,A,14.845687416353709,-829.13040724018,-677.6853184940254,-494.78036970923677,677.6853184940254,5852.542789093751,6791.0322235760805,9811.45063437926,13.073456701466592,0.9992,0.0002,0.0006,0.0,0.0,0.0
