source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__alpha_Fe_,e__alpha_Fe_,__C_Fe_,e__C_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ba_Fe_,e__Ba_Fe_,__Eu_Fe_,e__Eu_Fe_
4670295283883987072,4489.98,116.84,1.286311,0.251067,-1.688365,0.103368,0.136949,0.0485802,,,0.721931,0.1655857,-0.019825,0.1137576,0.317388,0.090007,0.170927,0.0790062,0.154089,0.0966743,0.197994,0.1123355,-0.431902,0.1162237,-0.327502,0.1394646,0.359739,0.1224859,0.463011,0.1167558
4676776630052503552,4465.95,103.1,1.62891,0.258417,-0.986968,0.090166,0.202527,0.0458166,,,0.589433,0.1648147,0.12283,0.1127116,-0.065286,0.0895497,0.140688,0.0785039,0.271534,0.0961847,0.272032,0.088627,-0.340746,0.1307719,-0.084078,0.096735,0.740181,0.121703,0.605332,0.1163746
4678305810207644032,4740.22,129.66,2.325452,0.25351,-1.067444,0.11814,0.240509,0.0575969,,,0.415222,0.1861564,-0.031695,0.1439776,0.075188,0.1022074,0.253805,0.0929004,0.521447,0.1097974,-0.071047,0.1648134,-0.396193,0.1441451,-0.158045,0.1127309,0.086794,0.1439707,0.70809,0.1264686
4678915317606629504,4975.55,86.42,2.425047,0.2264,-0.517305,0.062072,0.090242,0.0344737,,,0.240936,0.1052837,0.147822,0.0514841,-0.033055,0.0542078,0.086416,0.044464,-0.11806,0.0590197,0.096007,0.0545839,-0.147324,0.0537611,0.03383,0.0597525,0.384707,0.0671251,0.133838,0.0811126
4678990015677043840,4752.38,109.34,2.459398,0.225919,-0.69393,0.085743,0.268614,0.0390327,,,0.381055,0.1545017,0.27366,0.0993263,0.215844,0.0834312,0.27074,0.0719195,0.327029,0.0896525,0.234092,0.0649228,-0.257601,0.1024936,0.052697,0.0906448,0.102963,0.1113936,0.235103,0.1170556
4684056152942084480,5240.01,175.94,4.556156,0.209279,-0.744013,0.153751,0.46016,0.0714971,,,0.512804,0.2162188,0.348386,0.1960075,0.281371,0.1200295,0.793557,0.1147776,0.096415,0.1291589,0.442571,0.1721495,-0.12197,0.1903463,0.101145,0.1911447,0.050676,0.1772462,,
4685417588857756672,5592.01,92.79,3.959296,0.182454,-0.639044,0.082338,0.259954,0.0339014,0.512226,0.1535669,0.461842,0.1289343,0.274714,0.0711019,0.077389,0.0682559,0.263632,0.0567652,0.218159,0.0736119,0.30736,0.0881952,-0.217443,0.0745596,0.000365,0.0803583,-0.141956,0.0872753,,
4685853472213004416,4420.83,99.43,1.373194,0.293296,-0.839391,0.083002,0.05509,0.0448564,,,0.352058,0.155881,0.220785,0.1010507,-0.348239,0.0842496,-0.029968,0.0727853,0.526523,0.0905242,0.054276,0.0689571,-0.35403,0.1041505,-0.113824,0.0914662,0.487798,0.1127543,0.401044,0.111854
4689351332231932672,4633.61,108.81,2.198529,0.218503,-0.728036,0.090909,0.317606,0.041482,,,1.116701,0.1577438,0.338098,0.1034118,0.382073,0.0853548,0.28729,0.0739619,0.18575,0.0917025,0.421446,0.0733412,-0.192329,0.1064116,0.328418,0.092572,-0.03897,0.1146009,0.414752,0.1128129
4689413970025162880,4907.9,96.89,2.184037,0.213228,-1.367457,0.081807,0.265605,0.0291467,,,0.915027,0.1130992,0.24002,0.0572593,,,0.264584,0.0483241,0.304826,0.0638105,0.258587,0.0710136,-0.443101,0.0600618,-0.142098,0.0871794,-0.08387,0.0735218,,
4690425623801839104,5063.55,112.24,3.001709,0.211393,-0.503788,0.092616,0.365501,0.0406573,0.544273,0.1446208,0.580299,0.155371,0.175995,0.1004107,0.031144,0.083947,0.671031,0.0724646,0.042886,0.0902018,0.295115,0.0792912,-0.176323,0.1035361,-0.085362,0.0911627,0.711839,0.1122505,0.211468,0.1115899
4693154886539298048,4985.36,93.0,2.695644,0.192619,-1.245749,0.07306,0.289171,0.0286946,,,0.547978,0.1089954,0.254369,0.0541385,0.130358,0.0651859,0.298776,0.0462703,0.298358,0.0612907,0.235265,0.052451,-0.324041,0.0566802,-0.128649,0.067968,0.172581,0.0701282,,
4697116117696689280,5051.36,151.93,2.481717,0.245273,-0.51357,0.131993,0.090795,0.0704669,,,0.235968,0.214044,0.085055,0.1919347,-0.131294,0.1187405,0.03389,0.1131365,0.216387,0.1277517,0.002001,0.1694129,-0.156981,0.1867972,0.095201,0.188906,0.531803,0.1747699,0.450432,0.1648316
4697198959025881088,4635.93,220.59,2.303759,0.284689,-2.391506,0.233097,,,,,1.84293,0.2082331,0.267215,0.1812872,1.512367,0.1152961,1.018349,0.108795,0.306538,0.1239965,,,-0.043112,0.1774699,0.566997,0.1829319,-0.150535,0.1682045,1.714597,0.1360626
4697418105437236864,4357.82,89.17,1.669996,0.241198,-0.640604,0.069479,0.257691,0.0289286,,,0.720358,0.1265908,0.490376,0.089155,0.347493,0.0668644,0.298122,0.055467,0.321706,0.0721542,0.15858,0.0425622,-0.202779,0.0722732,0.090499,0.073531,0.319946,0.0851778,0.359264,0.0953902
4699105958865450240,5492.08,198.26,3.90315,0.212611,-0.537389,0.216361,0.18527,0.0948189,1.246529,0.1989367,0.505182,0.2473797,0.342992,0.2595666,0.427216,0.1384949,0.208533,0.1392185,0.106206,0.1494207,,,-0.074413,0.244591,,,-0.231323,0.2138109,1.249363,0.1514769
4700249450957828864,4667.45,118.16,2.447407,0.209906,-0.63459,0.097295,0.338339,0.0950713,,,0.653376,0.1793151,0.200107,0.1334359,0.367613,0.0981503,0.421114,0.088177,0.3945,0.1054206,0.338339,0.0950713,-0.189518,0.1345155,0.062446,0.1051063,-0.006261,0.136702,0.287471,0.1356365
4701545053612539648,3720.11,81.9,0.71921,0.31011,-0.607177,0.080524,,,,,,,,,,,,,,,,,,,,,,,,
4701557938514491136,4502.59,171.55,2.283464,0.26364,-1.630762,0.16455,,,,,,,,,,,,,,,,,,,,,,,,
4711001300287871488,4909.97,99.64,2.420089,0.207066,-0.481012,0.077272,0.174849,0.0400126,,,0.560104,0.1413184,0.466699,0.0838807,0.191341,0.0756076,0.178332,0.0638866,0.248766,0.0813519,0.122234,0.0661542,-0.297442,0.0874195,-0.020282,0.082682,1.361309,0.098686,0.258651,0.1040246
4727372375591124864,5666.39,89.41,3.357928,0.189217,-1.800432,0.132299,,,,,,,0.06373,0.0639007,,,0.601128,0.0524916,,,,,-0.275,0.1115833,,,0.067353,0.0803475,,
4727535996664992640,4787.27,168.98,2.101756,0.267593,-1.609996,0.169204,0.341115,0.1042191,,,0.737008,0.2109551,0.342986,0.1862322,0.678868,0.1169096,0.458581,0.1108208,0.340262,0.1257547,,,-0.463688,0.1818107,-0.039558,0.185729,0.692922,0.1712706,0.903193,0.1371953
4736176096475007744,5149.83,139.94,2.770817,0.257627,0.04946,0.147024,-0.026088,0.0924618,,,-0.048609,0.2415581,0.117047,0.2621159,-0.098551,0.1350457,0.020747,0.1345247,-0.125146,0.1456219,,,-0.265684,0.2339834,0.161716,0.2926259,0.53519,0.2068313,0.407216,0.1492935
4760042954861084928,5151.15,211.58,3.328414,0.230995,-0.803569,0.231839,0.476521,0.0963667,1.413311,0.2004483,0.60025,0.250295,0.310048,0.2660061,0.509794,0.1402221,0.519645,0.1415901,0.481138,0.1513252,,,,,0.284763,0.2264086,0.085138,0.2173306,1.141703,0.1525576
4762751464317191040,4939.72,78.93,3.123924,0.183929,-0.607661,0.050818,0.192059,0.0155625,,,0.42529,0.0735922,0.202171,0.0355797,0.271561,0.0353577,0.163074,0.031424,0.160682,0.0400521,0.216091,0.0242324,-0.182345,0.0347961,-0.006264,0.037647,-0.064229,0.0446471,,
4763437284694750080,4825.32,88.78,1.858407,0.228672,-1.302432,0.068282,0.07754,0.0268978,,,0.675258,0.1003395,0.067827,0.0481991,,,0.126976,0.0421373,,,0.016638,0.0507327,-0.536986,0.0500837,-0.388252,0.0708736,0.95631,0.063228,0.622412,0.0773831
4774538469484769024,4564.01,114.23,1.596882,0.240341,-1.055917,0.096399,0.127545,0.0426254,,,0.598636,0.1587516,0.158065,0.1047047,-0.173692,0.0859527,0.039388,0.074602,0.150244,0.0923404,0.222098,0.0726393,-0.391471,0.1076462,-0.214218,0.0931687,0.326169,0.1156043,0.776074,0.113328
4775286824586369792,4473.38,90.68,2.122216,0.208923,-0.704389,0.072337,0.294227,0.0312053,,,0.607976,0.1383164,0.280084,0.0806278,0.467006,0.0738257,0.312825,0.0621212,0.151802,0.0794702,0.361673,0.0495825,-0.289759,0.0841841,-0.005725,0.0808394,-0.13261,0.0958711,0.209992,0.1023291
4775486282867457792,4660.87,77.14,1.990524,0.197908,-0.677429,0.048617,0.227217,0.0137162,,,0.490672,0.0702432,0.299456,0.0346418,0.123875,0.0333627,0.21397,0.030361,0.088758,0.0381118,0.245491,0.0192138,-0.275409,0.0335024,-0.00495,0.035109,0.397548,0.0427047,0.20719,0.047963
4775683262952059136,4721.52,102.15,1.831933,0.229874,-1.054625,0.085454,0.141279,0.0348638,,,0.777915,0.1355409,0.260364,0.0777085,,,0.25175,0.0605108,-0.113216,0.0777336,0.105705,0.0676485,-0.476438,0.0812594,-0.374752,0.1093308,,,,
4795014159132804096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800353834274758144,5335.69,101.64,2.54565,0.209885,-0.877079,0.106049,0.062458,0.045246,0.639601,0.1461962,0.444556,0.1576797,-0.003989,0.10333,0.123361,0.0853167,0.038086,0.0739212,0.143539,0.0916619,0.07359,0.1038134,-0.406583,0.1063334,-0.226165,0.1314902,0.60347,0.1145372,0.4708,0.11278
4813088996423142912,5339.09,104.42,2.469565,0.218857,-1.149079,0.111742,0.311948,0.0434225,0.629038,0.1406666,0.492087,0.1496743,0.216246,0.0934523,0.211999,0.0805667,0.477189,0.0689265,0.144548,0.0866062,0.291056,0.1178149,-0.289916,0.0968126,-0.21913,0.1234469,0.702844,0.1066769,0.447651,0.1085923
4818793915582515200,4829.25,117.52,2.390256,0.211699,-0.461173,0.095917,0.174971,0.0768686,,,0.272179,0.1752485,0.218106,0.1274011,0.266774,0.0957386,0.194479,0.085417,0.174519,0.1028247,0.175543,0.115734,0.048536,0.1289525,0.027152,0.1027803,0.28357,0.1324386,0.406251,0.1214235
4823623692206473600,5071.45,114.15,4.620977,0.189848,-1.833052,0.101306,0.302293,0.0537754,,,,,0.200203,0.0828148,0.849938,0.0750297,0.635234,0.0633113,0.308281,0.0807412,0.602,0.1464851,-0.293206,0.086362,0.391229,0.1141159,0.350445,0.0977697,,
4823751441713753216,4741.8,129.09,1.90445,0.235208,-1.162626,0.117367,0.3404,0.0731147,,,0.348597,0.1769364,0.173612,0.129885,0.128127,0.0967397,0.103764,0.0865582,0.339149,0.1039017,0.341628,0.1029051,-0.467218,0.1312469,-0.158732,0.1088756,0.327998,0.134203,0.427273,0.122219
